,C_const
0.0,0.6931471805599452
0.010101010101010102,0.6931118062613879
0.020202020202020204,0.6930055484878737
0.030303030303030304,0.692828064266957
0.04040404040404041,0.6925788591903326
0.05050505050505051,0.6922573189943595
0.06060606060606061,0.6918627336797853
0.07070707070707072,0.6913943183940788
0.08080808080808081,0.6908512322928942
0.09090909090909091,0.6902325962552326
0.10101010101010102,0.6895375101672541
0.11111111111111112,0.6887650693666421
0.12121212121212122,0.6879143806768847
0.13131313131313133,0.6869845777928053
0.14141414141414144,0.6859748371120079
0.15151515151515152,0.6848843925978705
0.16161616161616163,0.6837125498102344
0.17171717171717174,0.6824587007634885
0.18181818181818182,0.6811223377254183
0.19191919191919193,0.6797030657756067
0.20202020202020204,0.6782006161174449
0.21212121212121213,0.676614858689355
0.22222222222222224,0.6749458131130034
0.23232323232323235,0.6731936597094205
0.24242424242424243,0.6713587507890215
0.25252525252525254,0.6694416198325692
0.26262626262626265,0.6674429897588904
0.27272727272727276,0.665363782014941
0.2828282828282829,0.6632051237049146
0.29292929292929293,0.6609683541333233
0.30303030303030304,0.658655030509
0.31313131313131315,0.656266932745471
0.32323232323232326,0.6538060673545791
0.33333333333333337,0.6512746704539941
0.3434343434343435,0.6486752097748731
0.3535353535353536,0.6460103857122662
0.36363636363636365,0.6432831313887662
0.37373737373737376,0.6404966116954738
0.38383838383838387,0.6376542213426528
0.393939393939394,0.6347595819112395
0.4040404040404041,0.6318165378464914
0.4141414141414142,0.628829151431304
0.42424242424242425,0.625801696728761
0.43434343434343436,0.6227386525391171
0.4444444444444445,0.6196446942533537
0.4545454545454546,0.6165246847087291
0.4646464646464647,0.6133836640724586
0.4747474747474748,0.6102268387172494
0.48484848484848486,0.6070595691247356
0.494949494949495,0.6038873568748138
0.5050505050505051,0.6007158306686476
0.5151515151515152,0.5975507314691072
0.5252525252525253,0.594397896798475
0.5353535353535354,0.591263244214532
0.5454545454545455,0.5881527540402667
0.5555555555555556,0.5850724515561629
0.5656565656565657,0.5820283880927012
0.5757575757575758,0.5790266218009229
0.5858585858585859,0.5760731978893384
0.595959595959596,0.5731741283705458
0.6060606060606061,0.5703353714653896
0.6161616161616162,0.5675628108483749
0.6262626262626263,0.564862234312885
0.6363636363636365,0.562239312613388
0.6464646464646465,0.5596995782659435
0.6565656565656566,0.5572484044376084
0.6666666666666667,0.554890984170912
0.6767676767676768,0.5526323101141439
0.686868686868687,0.5504771539740254
0.696969696969697,0.5484300471640415
0.7070707070707072,0.5464952620051132
0.7171717171717172,0.5446767937235394
0.7272727272727273,0.542978343434559
0.7373737373737375,0.5414033021714865
0.7474747474747475,0.5399547359076291
0.7575757575757577,0.5386353720422807
0.7676767676767677,0.5374475872053358
0.7777777777777778,0.5363933965293932
0.787878787878788,0.5354744447107473
0.797979797979798,0.53469199851617
0.8080808080808082,0.5340469406359243
0.8181818181818182,0.5335397657622811
0.8282828282828284,0.5331705782924617
0.8383838383838385,0.5329390918355291
0.8484848484848485,0.5328446306365393
0.8585858585858587,0.5328861326757894
0.8686868686868687,0.533062154520499
0.8787878787878789,0.5333708780337064
0.888888888888889,0.5338101187350184
0.8989898989898991,0.5343773357788999
0.9090909090909092,0.5350696432389297
0.9191919191919192,0.5358838233429353
0.9292929292929294,0.5368163408751185
0.9393939393939394,0.5378633586875748
0.9494949494949496,0.5390207544076313
0.9595959595959597,0.5402841381527835
0.9696969696969697,0.5416488713018024
0.9797979797979799,0.5431100855881434
0.98989898989899,0.5446627029739286
1.0,0.546301456002935
1.0,0.546301456002935
1.3987975951903808,0.6180347234997647
1.7975951903807617,0.5668054805680399
2.1963927855711423,0.4259554994293578
2.5951903807615233,0.3315049127484099
2.993987975951904,0.28649111058843196
3.3927855711422845,0.2313851527175177
3.7915831663326656,0.15980846175434182
4.190380761523047,0.09451271600158928
4.589178356713427,0.053291357687255125
4.987975951903808,0.04880303671979169
5.386773547094188,0.06910605886694432
5.785571142284569,0.08751940487544974
6.18436873747495,0.11212536428492192
6.583166332665331,0.18673663607394364
6.981963927855712,0.3218696533939045
7.380761523046092,0.43421166896585855
7.779559118236473,0.4337382760207494
8.178356713426854,0.3953522413111827
8.577154308617235,0.47801576327818474
8.975951903807616,0.5884731811416725
9.374749498997996,0.5846289106123296
9.773547094188377,0.4866278766935693
10.172344689378757,0.4940572067863968
10.571142284569138,0.6001110314546814
10.969939879759519,0.5434628721184426
11.3687374749499,0.3724452357189604
11.767535070140282,0.3278520879488658
12.166332665330662,0.3689208297843357
12.565130260521043,0.30288646475611514
12.963927855711423,0.1974873133504671
13.362725450901804,0.1449795273589497
13.761523046092185,0.08381491626687576
14.160320641282565,0.023277295069614512
14.559118236472946,0.0013615712765724375
14.957915831663327,0.0024949142883998743
15.356713426853707,0.0010139405627228593
15.755511022044088,0.030394415178999767
