,C_const_aberto
0.595959595959596,0.6279900575746288
0.6060606060606061,0.6279879835179533
0.6161616161616162,0.6280412951395954
0.6262626262626263,0.6281449287038173
0.6363636363636365,0.6282935928253127
0.6464646464646465,0.628481829552368
0.6565656565656566,0.6287040511789432
0.6666666666666667,0.6289546035254072
0.6767676767676768,0.6292278160638664
0.686868686868687,0.6295180504350648
0.696969696969697,0.6298197489858623
0.7070707070707072,0.6301274820815548
0.7171717171717172,0.6304359924793292
0.7272727272727273,0.6307402308325005
0.7373737373737375,0.6310353998303266
0.7474747474747475,0.6313169899689604
0.7575757575757577,0.6315807874949619
0.7676767676767677,0.6318228871291092
0.7777777777777778,0.6320397484649602
0.787878787878788,0.6322282017274117
0.797979797979798,0.6323854759762841
0.8080808080808082,0.6325091990612777
0.8181818181818182,0.6325974063240799
0.8282828282828284,0.6326485198489038
0.8383838383838385,0.6326613278002042
0.8484848484848485,0.6326350216599586
0.8585858585858587,0.6325691678433927
0.8686868686868687,0.6324636728519629
0.8787878787878789,0.6323187858081831
0.888888888888889,0.6321350799466988
0.8989898989898991,0.6319134207891758
0.9090909090909092,0.6316549361410277
0.9191919191919192,0.6313610068395795
0.9292929292929294,0.6310332330235656
0.9393939393939394,0.6306733786993265
0.9494949494949496,0.630283366849824
0.9595959595959597,0.6298652521202692
0.9696969696969697,0.6294211850314881
0.9797979797979799,0.6289533807249206
0.98989898989899,0.6284641002363576
1.0,0.6279556205449219
1.0,0.6279556205449219
1.2731829573934836,0.6127114556021153
1.5463659147869673,0.6026604997000331
1.8195488721804511,0.6146117033694978
2.0927318295739346,0.6269481934520441
2.3659147869674184,0.6111753194466895
2.6390977443609023,0.5884159706893008
2.912280701754386,0.5783536049464706
3.1854636591478696,0.5755916949336388
3.4586466165413534,0.5689315489373308
3.731829573934837,0.5571992848112517
4.005012531328321,0.5446362196365283
4.2781954887218046,0.5335651128122758
4.551378446115288,0.5242526220134176
4.824561403508772,0.5169156473671755
5.097744360902255,0.5118689778355177
5.370927318295739,0.5087314176441726
5.644110275689223,0.5061309285004872
5.917293233082707,0.5021040496191027
6.19047619047619,0.4949010188287015
6.463659147869674,0.48387199566475003
6.7368421052631575,0.4700107965443848
7.010025062656641,0.4557179420806502
7.283208020050125,0.4436716839159114
7.556390977443609,0.4353029430488455
7.829573934837092,0.4297853733956912
8.102756892230577,0.4242624218347073
8.37593984962406,0.4153532509042483
8.649122807017545,0.4011591824501075
8.922305764411028,0.3824558072811553
9.19548872180451,0.3621183415349411
9.468671679197994,0.34319900823026145
9.741854636591478,0.32722763541345323
10.015037593984962,0.3138558794495759
10.288220551378446,0.30163673435877647
10.56140350877193,0.2891677867853337
10.834586466165414,0.27591778878754003
11.107769423558898,0.2622532696924865
11.38095238095238,0.24879818636183315
11.654135338345863,0.235870145830468
11.927318295739347,0.22344904926059167
12.200501253132831,0.21142684305448045
12.473684210526315,0.19975674396201026
12.746867167919799,0.1884418745029428
13.020050125313283,0.17750713412894625
13.293233082706767,0.16706799685090834
13.56641604010025,0.15743414285757806
13.839598997493734,0.14905469582066477
14.112781954887218,0.1422362447941664
14.3859649122807,0.13682707231559232
14.659147869674184,0.1321629528494357
14.932330827067668,0.12739588359352294
15.205513784461152,0.12199522240475891
15.478696741854636,0.11603277002345502
15.75187969924812,0.11005671879514889
16.0250626566416,0.10470616298352908
16.29824561403509,0.1003498721022048
16.57142857142857,0.09691577693422171
16.844611528822057,0.09393126663323259
17.117794486215537,0.09073448954596375
17.39097744360902,0.08678096151224746
17.664160401002505,0.08190530710058885
17.93734335839599,0.07637932044470297
18.210526315789473,0.07072388673693453
18.483709273182956,0.0654132226358295
18.75689223057644,0.06067430534534046
19.030075187969924,0.05647535785749602
19.303258145363408,0.05264838582748843
19.576441102756892,0.049033438084729375
19.849624060150376,0.04556247251987755
20.12280701754386,0.04225763906142421
20.395989974937343,0.03917145541360145
20.669172932330827,0.03632529605983459
20.94235588972431,0.03368874488295792
21.215538847117795,0.03120069092317712
21.488721804511275,0.028805183779009758
21.76190476190476,0.026478495480754205
22.035087719298243,0.02423978874112731
22.308270676691727,0.022145934959664992
22.58145363408521,0.02027171311894338
22.854636591478695,0.018679374411457506
23.12781954887218,0.01738797719688301
23.401002506265662,0.016356981850618624
23.674185463659146,0.015495861944498368
23.94736842105263,0.014700647388077859
24.220551378446114,0.01390125784476215
24.493734335839598,0.013091260141219196
24.76691729323308,0.012319623790117418
25.040100250626566,0.01165050432676562
25.31328320802005,0.011118608468570157
25.586466165413533,0.010706037061319007
25.859649122807017,0.010348930816913349
26.1328320802005,0.0099664173649463
26.406015037593985,0.009496485853246472
26.67919799498747,0.008921288947530526
26.952380952380953,0.008269304230486219
27.225563909774436,0.007595017921070091
27.498746867167917,0.0069505371597454735
27.7719298245614,0.006366406890818022
28.045112781954884,0.005849278913079292
28.31829573934837,0.005391764418555711
28.591478696741852,0.004984483838575859
28.864661654135336,0.004622882632754122
29.13784461152882,0.004306819686557772
29.411027568922304,0.0040352834222457945
29.684210526315788,0.003800729364340283
29.95739348370927,0.0035872869329995893
30.230576441102755,0.0033745887366026794
30.50375939849624,0.003145466173601119
30.776942355889723,0.002893297669570305
31.050125313283207,0.0026248823972009894
31.32330827067669,0.0023572566671107853
31.596491228070175,0.002110257916967173
31.86967418546366,0.0018987154613711033
32.14285714285714,0.0017277649926795702
32.416040100250626,0.001592699333910541
32.689223057644114,0.0014826521910519808
32.962406015037594,0.001386123621066715
33.235588972431074,0.0012957951517667543
33.50877192982456,0.0012103915680994337
33.78195488721804,0.001132946838967419
34.05513784461153,0.0010670480231794177
34.32832080200501,0.001013653893221278
34.6015037593985,0.0009700749898071126
34.87468671679198,0.0009309498262305982
35.147869674185465,0.0008902376603094897
35.421052631578945,0.0008434048993643528
35.69423558897243,0.0007891084449135333
35.96741854636591,0.0007296016117651627
36.24060150375939,0.0006695151835408586
36.51378446115288,0.0006136893224681361
36.78696741854636,0.000565404144051207
37.06015037593985,0.0005259391620793252
37.33333333333333,0.0004953079445007558
37.606516290726816,0.00047327080189735193
37.879699248120296,0.0004597981063504397
38.152882205513784,0.0004547240720522705
38.426065162907264,0.00045688333572935225
38.69924812030075,0.0004633316393842235
38.97243107769423,0.0004692886008867414
39.24561403508772,0.00046915291295468453
39.5187969924812,0.0004583390999812753
39.79197994987469,0.0004350670174510518
40.06516290726817,0.00040108909559183337
40.338345864661655,0.0003608962853455244
40.611528822055135,0.0003198549735959899
40.88471177944862,0.00028231150154883755
41.1578947368421,0.00025055578444072024
41.43107769423559,0.00022487888132816103
41.70426065162907,0.00020434423967219395
41.97744360902255,0.0001876729135868449
42.25062656641604,0.0001737900458949615
42.52380952380952,0.0001618965359315716
42.796992481203006,0.00015124681818268204
43.070175438596486,0.00014097835329929254
43.34335839598997,0.00013023105728116047
43.616541353383454,0.00011848364869837535
43.88972431077694,0.00010580265324550142
44.16290726817042,9.27774348321031e-05
44.43609022556391,8.020485025350688e-05
44.70927318295739,6.877636267077492e-05
44.98245614035088,5.8944920877157525e-05
45.25563909774436,5.095028755497388e-05
45.528822055137844,4.488622486759075e-05
45.802005012531325,4.0746751592268815e-05
46.07518796992481,3.846740070290178e-05
46.34837092731829,3.7982351903720346e-05
46.62155388471178,3.9273288587160504e-05
46.89473684210526,4.236170387039717e-05
47.16791979949875,4.721709851784883e-05
47.44110275689223,5.359829477186162e-05
47.71428571428571,6.089481105175931e-05
47.987468671679196,6.807416085746754e-05
48.260651629072676,7.383177313263767e-05
48.53383458646616,7.694830128021635e-05
48.807017543859644,7.671703604889002e-05
49.08020050125313,7.32194602058589e-05
49.35338345864661,6.72894227070342e-05
49.6265664160401,6.018719068426326e-05
49.89974937343358,5.3168603368319856e-05
50.17293233082707,4.716214214520176e-05
50.44611528822055,4.2657618058300484e-05
50.719298245614034,3.9766496101184545e-05
50.992481203007515,3.833814772230548e-05
51.265664160401,3.803693882573067e-05
51.53884711779448,3.836246044758296e-05
51.81203007518797,3.8667632391103934e-05
52.08521303258145,3.8247518321293805e-05
52.35839598997494,3.652002029513879e-05
52.63157894736842,3.323229013851847e-05
52.904761904761905,2.8574611027926133e-05
53.177944862155385,2.3119350668787675e-05
53.45112781954887,1.760692621319282e-05
53.72431077694235,1.2692189833574119e-05
53.99749373433583,8.773692141694767e-06
54.27067669172932,5.959087188950329e-06
54.5438596491228,4.136934404153081e-06
54.81704260651629,3.086661463147511e-06
55.09022556390977,2.5721188617044977e-06
55.363408521303256,2.3993180674197756e-06
55.63659147869674,2.444520146388518e-06
55.909774436090224,2.663895789178916e-06
56.182957393483704,3.086743786767654e-06
56.45614035087719,3.784786611921165e-06
56.72932330827067,4.813992175584092e-06
57.00250626566416,6.145433469828543e-06
57.27568922305764,7.622592102435322e-06
57.54887218045113,8.980651054091293e-06
57.82205513784461,9.930854746931228e-06
58.095238095238095,1.0270924546140758e-05
58.368421052631575,9.964231200587648e-06
58.64160401002506,9.150618945907851e-06
58.91478696741854,8.093186226992843e-06
59.18796992481203,7.096175635129542e-06
59.46115288220551,6.431185174626819e-06
59.73433583959899,6.288973205814674e-06
60.00751879699248,6.752780919966339e-06
60.28070175438596,7.78220461614132e-06
60.553884711779446,9.205582599314255e-06
60.827067669172926,1.0732624801501611e-05
61.100250626566414,1.2003046845149301e-05
61.373433583959894,1.2673451543737668e-05
61.64661654135338,1.25196345293066e-05
61.91979949874686,1.151267088497776e-05
62.19298245614035,9.831405711910324e-06
62.46616541353383,7.802532401124385e-06
62.73934837092732,5.794879587836532e-06
63.0125313283208,4.113841918201855e-06
63.285714285714285,2.934533039053444e-06
63.558897243107765,2.2869821119791967e-06
63.83208020050125,2.082277527098997e-06
64.10526315789474,2.158321624201598e-06
64.37844611528823,2.3280304908140925e-06
64.6516290726817,2.4223781560639424e-06
64.92481203007519,2.326357997226025e-06
65.19799498746866,2.0045748474473157e-06
65.47117794486215,1.5087571743482853e-06
65.74436090225564,9.592975568489814e-07
66.01754385964912,5.013447930135584e-07
66.2907268170426,2.49591116080472e-07
66.56390977443608,2.4495644036781616e-07
66.83709273182957,4.4260603095092055e-07
67.11027568922306,7.35185260086757e-07
67.38345864661653,9.979647223185006e-07
67.65664160401002,1.1346095525471833e-06
67.9298245614035,1.1065989874020632e-06
68.203007518797,9.403206878422221e-07
68.47619047619047,7.153261851328141e-07
68.74937343358395,5.407994090600443e-07
69.02255639097744,5.262338301920133e-07
69.29573934837093,7.507271994333653e-07
69.5689223057644,1.2360376068498713e-06
69.84210526315789,1.930943885772307e-06
70.11528822055138,2.7150645772883175e-06
70.38847117794487,3.425914314070244e-06
70.66165413533834,3.903899291335389e-06
70.93483709273183,4.0406898832029414e-06
71.20802005012531,3.812908505290702e-06
71.48120300751879,3.288297923745298e-06
71.75438596491227,2.6030100523793953e-06
72.02756892230576,1.920066101668283e-06
72.30075187969925,1.384603127485562e-06
72.57393483709272,1.0896069189414437e-06
72.84711779448621,1.0592464088216014e-06
73.1203007518797,1.2501889790211829e-06
73.39348370927318,1.5673580070069137e-06
73.66666666666666,1.8895124982015732e-06
73.93984962406014,2.0998611280770296e-06
74.21303258145363,2.1160025609895383e-06
74.48621553884712,1.9120107924847085e-06
74.75939849624059,1.5254187450547407e-06
75.03258145363408,1.0451653628951174e-06
75.30576441102757,5.831331459718592e-07
75.57894736842105,2.3880755254529484e-07
75.85213032581453,6.981301490377456e-08
76.12531328320802,7.843653936079331e-08
76.3984962406015,2.1717823505545963e-07
76.67167919799499,4.089024084538706e-07
76.94486215538846,5.729748033117543e-07
77.21804511278195,6.488766621584596e-07
77.49122807017544,6.116124400545875e-07
77.76441102756891,4.76462473433803e-07
78.0375939849624,2.929956435804293e-07
78.31077694235589,1.299281230729421e-07
78.58395989974937,5.41603306994376e-08
78.85714285714285,1.0930105841938653e-07
79.13032581453633,3.0024257425403933e-07
79.40350877192982,5.894766658826045e-07
79.67669172932331,9.072899801940149e-07
79.94987468671678,1.172889454122139e-06
80.22305764411027,1.3192528543828907e-06
80.49624060150376,1.3131884269088068e-06
80.76942355889724,1.16424495356926e-06
81.04260651629072,9.204686140448781e-07
81.3157894736842,6.534367278099307e-07
81.58897243107769,4.3781993354363724e-07
81.86215538847118,3.313975654450907e-07
82.13533834586465,3.6046184540700077e-07
82.40852130325814,5.1374525505965e-07
82.68170426065163,7.460000663109256e-07
82.9548872180451,9.903396779656348e-07
83.22807017543859,1.1764466486124947e-06
83.50125313283208,1.2500152321778812e-06
83.77443609022556,1.1879494963354387e-06
84.04761904761904,1.00458472802184e-06
84.32080200501252,7.467548830131232e-07
84.59398496240601,4.792032058803519e-07
84.8671679197995,2.6517509935097827e-07
85.14035087719297,1.4855819831932626e-07
85.41353383458646,1.4300108870657358e-07
85.68671679197995,2.306302522570025e-07
85.95989974937343,3.696916171316844e-07
86.23308270676691,5.079974444363589e-07
86.5062656641604,5.980406068209487e-07
86.77944862155388,6.098414205429892e-07
87.05263157894737,5.385029737542402e-07
87.32581453634084,4.047309837482138e-07
87.59899749373433,2.4816573501729167e-07
87.87218045112782,1.1522492608662116e-07
88.1453634085213,4.4895678369405445e-08
88.41854636591478,5.683760600366794e-08
88.69172932330827,1.4563315749172023e-07
88.96491228070175,2.830099079496884e-07
89.23809523809523,4.271077895488806e-07
89.51127819548871,5.355309531142327e-07
89.7844611528822,5.77920856097841e-07
90.05764411027569,5.443264248054802e-07
90.33082706766916,4.4727178081377383e-07
90.60401002506265,3.1739441100006593e-07
90.87719298245614,1.9422972821064866e-07
91.15037593984962,1.1482545026961222e-07
91.4235588972431,1.0328072398702037e-07
91.69674185463658,1.6401244455621633e-07
91.96992481203007,2.8059220798584694e-07
92.24310776942356,4.205168534776593e-07
92.51629072681703,5.445982969864982e-07
92.78947368421052,6.182620259920224e-07
93.06265664160401,6.214083364229628e-07
93.3358395989975,5.53893235097358e-07
93.60902255639097,4.3504843116534686e-07
93.88220551378446,2.975387550542552e-07
94.15538847117794,1.7759890727150895e-07
94.42857142857142,1.0470101325862902e-07
94.7017543859649,9.368063578693575e-08
94.97493734335839,1.4139734473908594e-07
95.24812030075188,2.2854880201914063e-07
95.52130325814535,3.2580788359229396e-07
95.79448621553884,4.023956527605954e-07
96.06766917293233,4.347095602201534e-07
96.34085213032581,4.127074136814346e-07
96.61403508771929,3.4235130101298306e-07
96.88721804511277,2.4345180867080263e-07
97.16040100250626,1.4353683992079924e-07
97.43358395989975,6.956992031764697e-08
97.70676691729322,4.0042918231231184e-08
97.97994987468671,5.985340265426964e-08
98.2531328320802,1.1943910006168013e-07
98.52631578947368,1.9823157398207725e-07
98.79949874686716,2.7115143593284263e-07
99.07268170426065,3.1605877858637e-07
99.34586466165413,3.1997853127893605e-07
99.61904761904762,2.8244268957325347e-07
99.8922305764411,2.1518116825533506e-07
100.16541353383458,1.3839029257972646e-07
100.43859649122807,7.469876061455549e-08
100.71177944862154,4.255571364047972e-08
100.98496240601503,5.0929791998305385e-08
101.25814536340852,9.68460296263407e-08
101.531328320802,1.6645792135644433e-07
101.80451127819548,2.3928856987195934e-07
102.07769423558896,2.9432081927530107e-07
102.35087719298245,3.1608747981526353e-07
102.62406015037594,2.989699687174635e-07
102.89724310776941,2.4851199220861375e-07
103.1704260651629,1.7947943817264722e-07
103.44360902255639,1.1135267281511818e-07
103.71679197994987,6.264336637439027e-08
103.98997493734335,4.569807201398879e-08
104.26315789473684,6.34352018032136e-08
104.53634085213032,1.088525741557711e-07
104.80952380952381,1.673355301927415e-07
105.08270676691728,2.210236028643564e-07
105.35588972431077,2.5395672637561206e-07
105.62907268170426,2.565433664548228e-07
105.90225563909775,2.2810708980372518e-07
106.17543859649122,1.7682135370830632e-07
106.4486215538847,1.1709682630478557e-07
106.7218045112782,6.523347357081932e-08
106.99498746867167,3.4659898342018214e-08
107.26817042606515,3.218008303058906e-08
107.54135338345864,5.629568295209553e-08
107.81453634085213,9.799918413398723e-08
108.0877192982456,1.4368125417045519e-07
108.36090225563909,1.7921029333602123e-07
108.63408521303258,1.9397699646886424e-07
108.90726817042606,1.8378142459946067e-07
109.18045112781954,1.5180942277912002e-07
109.45363408521303,1.074869966314479e-07
109.72681704260651,6.358468997678945e-08
110.0,3.2429373708967035e-08
