g0,eta,w,kappa,gamma,gamma_phi,coupling,phi
1,1,0.0,0.1,0,0.01,exp,-6.907755278982137
1,1,0.0015355358504125418,0.1,0,0.01,exp,-6.907755278982137
1,1,0.0030710717008250836,0.1,0,0.01,exp,-6.907755278982137
1,1,0.004606607551237625,0.1,0,0.01,exp,-6.907755278982137
1,1,0.006142143401650167,0.1,0,0.01,exp,-6.907755278982137
1,1,0.007677679252062709,0.1,0,0.01,exp,-6.907755278982137
1,1,0.00921321510247525,0.1,0,0.01,exp,-6.907755278982137
1,1,0.010748750952887793,0.1,0,0.01,exp,-6.907755278982137
1,1,0.012284286803300334,0.1,0,0.01,exp,-6.907755278982137
1,1,0.013819822653712876,0.1,0,0.01,exp,-6.907755278982137
1,1,0.015355358504125418,0.1,0,0.01,exp,-6.907755278982137
1,1,0.016890894354537958,0.1,0,0.01,exp,-6.907755278982137
1,1,0.0184264302049505,0.1,0,0.01,exp,-6.907755278982137
1,1,0.019961966055363045,0.1,0,0.01,exp,-6.907755278982137
1,1,0.021497501905775585,0.1,0,0.01,exp,-6.907755278982137
1,1,0.023033037756188125,0.1,0,0.01,exp,-6.907755278982137
1,1,0.02456857360660067,0.1,0,0.01,exp,-6.907755278982137
1,1,0.026104109457013212,0.1,0,0.01,exp,-6.907755278982137
1,1,0.027639645307425752,0.1,0,0.01,exp,-6.907755278982137
1,1,0.029175181157838292,0.1,0,0.01,exp,-6.907755278982137
1,1,0.030710717008250836,0.1,0,0.01,exp,-6.907755278982137
1,1,0.03224625285866338,0.1,0,0.01,exp,-6.907755278982137
1,1,0.033781788709075916,0.1,0,0.01,exp,-6.907755278982137
1,1,0.03531732455948846,0.1,0,0.01,exp,-6.907755278982137
1,1,0.036852860409901,0.1,0,0.01,exp,-6.907755278982137
1,1,0.03838839626031355,0.1,0,0.01,exp,-6.907755278982137
1,1,0.03992393211072609,0.1,0,0.01,exp,-6.907755278982137
1,1,0.04145946796113863,0.1,0,0.01,exp,-6.907755278982137
1,1,0.04299500381155117,0.1,0,0.01,exp,-6.907755278982137
1,1,0.044530539661963714,0.1,0,0.01,exp,-6.907755278982137
1,1,0.04606607551237625,0.1,0,0.01,exp,-6.907755278982137
1,1,0.047601611362788794,0.1,0,0.01,exp,-6.907755278982137
1,1,0.04913714721320134,0.1,0,0.01,exp,-6.907755278982137
1,1,0.05067268306361388,0.1,0,0.01,exp,-6.907755278982137
1,1,0.052208218914026425,0.1,0,0.01,exp,-6.907755278982137
1,1,0.05374375476443896,0.1,0,0.01,exp,-6.907755278982137
1,1,0.055279290614851505,0.1,0,0.01,exp,-6.907755278982137
1,1,0.05681482646526405,0.1,0,0.01,exp,-6.907755278982137
1,1,0.058350362315676585,0.1,0,0.01,exp,-6.907755278982137
1,1,0.05988589816608913,0.1,0,0.01,exp,-6.907755278982137
1,1,0.06142143401650167,0.1,0,0.01,exp,-6.907755278982137
1,1,0.06295696986691421,0.1,0,0.01,exp,-6.907755278982137
1,1,0.06449250571732676,0.1,0,0.01,exp,-6.907755278982137
1,1,0.0660280415677393,0.1,0,0.01,exp,-6.907755278982137
1,1,0.06756357741815183,0.1,0,0.01,exp,-6.907755278982137
1,1,0.06909911326856438,0.1,0,0.01,exp,-6.907755278982137
1,1,0.07063464911897692,0.1,0,0.01,exp,-6.907755278982137
1,1,0.07217018496938947,0.1,0,0.01,exp,-6.907755278982137
1,1,0.073705720819802,0.1,0,0.01,exp,-6.907755278982137
1,1,0.07524125667021454,0.1,0,0.01,exp,-6.907755278982137
1,1,0.0767767925206271,0.1,0,0.01,exp,-6.907755278982137
1,1,0.07831232837103963,0.1,0,0.01,exp,-6.907755278982137
1,1,0.07984786422145218,0.1,0,0.01,exp,-6.907755278982137
1,1,0.08138340007186472,0.1,0,0.01,exp,-6.907755278982137
1,1,0.08291893592227725,0.1,0,0.01,exp,-6.907755278982137
1,1,0.0844544717726898,0.1,0,0.01,exp,-6.907755278982137
