,W_const
1.1608040201005025,0.2699660485225256
1.1809045226130652,0.2796050265882586
1.2010050251256281,0.2871322502303173
1.221105527638191,0.2943158361245114
1.2412060301507537,0.3017609399002743
1.2613065326633166,0.3076305429893864
1.2814070351758793,0.31156155762772975
1.3015075376884422,0.31354846144946713
1.321608040201005,0.3135478293132734
1.3417085427135678,0.31369190117749857
1.3618090452261307,0.31373415116690984
1.3819095477386933,0.3129939551237244
1.4020100502512562,0.3113313847487158
1.4221105527638191,0.30851804397728166
1.442211055276382,0.3050727579287217
1.4623115577889447,0.30235663917189726
1.4824120603015074,0.29951772599364657
1.5025125628140703,0.2964447571977753
1.5226130653266332,0.2930124132283689
1.542713567839196,0.2891079083400552
1.5628140703517588,0.2852441797651265
1.5829145728643215,0.2828534281980115
1.6030150753768844,0.2808958066329199
1.6231155778894473,0.27861449307717256
1.6432160804020102,0.2768895067414655
1.6633165829145728,0.2754525612856641
1.6834170854271355,0.2750450112153243
1.7035175879396984,0.27651084844339413
1.7236180904522613,0.27929573742051006
1.7437185929648242,0.28200955015128915
1.763819095477387,0.28406586555053304
1.7839195979899498,0.2864159342706687
1.8040201005025125,0.2881210523616311
1.8241206030150754,0.2905108226608579
1.8442211055276383,0.2931136230303675
1.864321608040201,0.2949500554074228
1.8844221105527639,0.2964620724766276
1.9045226130653266,0.2980360320546065
1.9246231155778895,0.298516871416708
1.9447236180904524,0.29885378826415887
1.964824120603015,0.2984212713487828
1.984924623115578,0.2992998322165976
2.0050251256281406,0.30047459142943245
2.0251256281407035,0.3002481237317477
2.0452261306532664,0.29949929272286124
2.065326633165829,0.2987694698698862
2.085427135678392,0.2993033553016422
2.1055276381909547,0.29991826998910454
2.1256281407035176,0.2991418364822215
2.1457286432160805,0.29867746630545144
2.165829145728643,0.299269910729977
2.1859296482412063,0.3014667014998046
2.2060301507537687,0.3030511220156179
2.2261306532663316,0.303086081618652
2.2462311557788945,0.3042748626809473
2.266331658291457,0.308193281262665
2.2864321608040203,0.31225358136871884
2.306532663316583,0.3149282470224659
2.3266331658291457,0.316227475219399
2.3467336683417086,0.3185782112185175
2.366834170854271,0.3231989320837483
2.3869346733668344,0.3266368982902633
2.407035175879397,0.32828013782043164
2.4271356783919598,0.3298036990250677
2.4472361809045227,0.33329891376526966
2.467336683417085,0.3365093910150785
2.4874371859296485,0.3381811816735716
2.507537688442211,0.3391291443186333
2.527638190954774,0.3407252683331847
2.5477386934673367,0.34345260414514356
2.5678391959798996,0.3455312956626463
2.5879396984924625,0.34635707598770815
2.608040201005025,0.346453496836135
2.628140703517588,0.3482080870418591
2.648241206030151,0.35028193269638286
2.6683417085427137,0.3509274825841078
2.6884422110552766,0.35038794785221206
2.708542713567839,0.3517985359184297
2.728643216080402,0.3527360635397123
2.748743718592965,0.3536313939301756
2.7688442211055277,0.35397001553586627
2.7889447236180906,0.35431919563949554
2.809045226130653,0.35557995327352243
2.829145728643216,0.3556520703357806
2.849246231155779,0.355915464866423
2.869346733668342,0.35721654302511807
2.8894472361809047,0.3576594433147984
2.909547738693467,0.3577432962742435
2.92964824120603,0.35798769215643667
2.949748743718593,0.3581327223648392
2.969849246231156,0.35850526322291576
2.9899497487437188,0.3591017843662463
3.0100502512562812,0.3594641583607199
3.030150753768844,0.359362406612564
3.050251256281407,0.3592588182680502
3.07035175879397,0.3590228867158203
3.090452261306533,0.3593111793997954
3.1105527638190953,0.35962341943482035
3.130653266331658,0.3594311103904365
3.150753768844221,0.35866652651521636
3.170854271356784,0.35832092609845834
3.190954773869347,0.3588289595562131
3.21105527638191,0.3590505752496991
3.2311557788944723,0.3578701943418322
3.251256281407035,0.35722509181432527
3.271356783919598,0.35877445777879446
3.291457286432161,0.3592614173691039
3.311557788944724,0.3576491680510756
3.3316582914572863,0.35657072113198485
3.351758793969849,0.3588148091976946
3.371859296482412,0.3600016007347433
3.391959798994975,0.3594641580816843
3.412060301507538,0.35773310602941777
3.4321608040201004,0.35961735993686794
3.4522613065326633,0.3612577870335427
3.472361809045226,0.3616422630113625
3.492462311557789,0.3611986091008399
3.512562814070352,0.36170114764334893
3.5326633165829144,0.3629020326864246
3.5527638190954773,0.3640995164922567
3.5728643216080402,0.3638272084013574
3.592964824120603,0.3641245315976849
3.613065326633166,0.36551500895685274
3.6331658291457285,0.36569499357116886
3.6532663316582914,0.365652812988265
3.6733668341708543,0.36589046103027123
3.693467336683417,0.36719371405971524
3.71356783919598,0.3677741599818102
3.7336683417085426,0.36692922456043264
3.7537688442211055,0.36623197623023307
3.7738693467336684,0.36745739449280324
3.7939698492462313,0.3684230295169695
3.814070351758794,0.367660712222007
3.8341708542713566,0.3669491711761932
3.8542713567839195,0.3676013157041056
3.8743718592964824,0.36760321304760857
3.8944723618090453,0.36697724740699844
3.9145728643216082,0.3663919318630169
3.9346733668341707,0.3664101380825313
3.9547738693467336,0.3657600760285198
3.9748743718592965,0.3644305174077438
3.9949748743718594,0.3637219489443766
4.015075376884422,0.36349518986337204
4.035175879396985,0.36194947070636296
4.055276381909548,0.36004133975354824
4.075376884422111,0.35926995879991397
4.0954773869346734,0.35809098284073415
4.115577889447236,0.35588973435085935
4.135678391959799,0.3534860355245897
4.155778894472362,0.35188455258620976
4.175879396984925,0.3499898702030595
4.1959798994974875,0.3474132486771948
4.21608040201005,0.3446270459390457
4.236180904522613,0.34200604721575156
4.256281407035176,0.3394229296087632
4.276381909547739,0.33658791879834815
4.296482412060302,0.33378463053977003
4.316582914572864,0.32990683471588755
4.336683417085427,0.32689740110974963
4.35678391959799,0.3239856254461695
4.376884422110553,0.3207729436573118
4.396984924623116,0.31620798215214174
4.417085427135678,0.31343081100096803
4.437185929648241,0.31082110345115543
4.457286432160804,0.3080020530761647
4.477386934673367,0.3045363481955077
4.49748743718593,0.30226028589659504
4.517587939698492,0.30166010618684225
4.5376884422110555,0.30046599232211413
4.557788944723618,0.29877776250096466
4.577889447236181,0.29763071299796384
4.597989949748744,0.29767344072199
4.618090452261306,0.29802539460673483
4.63819095477387,0.29849766122186916
4.658291457286432,0.2984470566430889
4.678391959798995,0.2983550906119823
4.698492462311558,0.2995915207393741
4.71859296482412,0.3005775371036088
4.738693467336684,0.30078358318832643
4.758793969849246,0.30053738358966364
4.778894472361809,0.3017755082646568
4.798994974874372,0.3031514978009937
4.819095477386934,0.30390622302416903
4.839195979899498,0.30455707090294726
4.85929648241206,0.30581435293669346
4.8793969849246235,0.3074409423703357
4.899497487437186,0.30888095534235993
4.919597989949748,0.30951024451145415
4.939698492462312,0.3092664098228135
4.959798994974875,0.31052156591060287
4.9798994974874375,0.3112921896110573
5.0,0.31055035246533136
