,W_const_aberto
2.4874371859296485,0.0750141230887027
2.507537688442211,0.07520260011735236
2.527638190954774,0.07533798906305356
2.5477386934673367,0.07531997675616031
2.5678391959798996,0.07539720093081625
2.5879396984924625,0.07571991330833772
2.608040201005025,0.07575930272705855
2.628140703517588,0.07576905647013432
2.648241206030151,0.07613651491186424
2.6683417085427137,0.07641294961348177
2.6884422110552766,0.07651943564829722
2.708542713567839,0.07675861327220967
2.728643216080402,0.07715442280036333
2.748743718592965,0.07732739952048429
2.7688442211055277,0.0776969998600272
2.7889447236180906,0.07808546647307057
2.809045226130653,0.07853058976789118
2.829145728643216,0.07890396416492851
2.849246231155779,0.07933771353887664
2.869346733668342,0.07995525160381911
2.8894472361809047,0.08039016471854099
2.909547738693467,0.0808459888614903
2.92964824120603,0.08185890616331215
2.949748743718593,0.08230827366153926
2.969849246231156,0.08291810844260405
2.9899497487437188,0.08392811977287828
3.0100502512562812,0.0845952680784261
3.030150753768844,0.0851967290043546
3.050251256281407,0.0858421668682805
3.07035175879397,0.08655344072839077
3.090452261306533,0.08743696844441606
3.1105527638190953,0.08808871331982915
3.130653266331658,0.08831111840440287
3.150753768844221,0.08927954961873363
3.170854271356784,0.09015085288391766
3.190954773869347,0.09032786090816103
3.21105527638191,0.09069313795769063
3.2311557788944723,0.09166998844616447
3.251256281407035,0.09207843840697882
3.271356783919598,0.09218621931203674
3.291457286432161,0.0927712769813005
3.311557788944724,0.09333224140725549
3.3316582914572863,0.09342068373208523
3.351758793969849,0.09387268597772791
3.371859296482412,0.09402950334952587
3.391959798994975,0.09410880666521204
3.412060301507538,0.09421531163507268
3.4321608040201004,0.09446204923317358
3.4522613065326633,0.09413662229522635
3.472361809045226,0.09397491963546956
3.492462311557789,0.09416365311076302
3.512562814070352,0.09395944743048679
3.5326633165829144,0.09314117280379963
3.5527638190954773,0.09275326532240569
3.5728643216080402,0.09268373648962269
3.592964824120603,0.09204970554597425
3.613065326633166,0.09110827873146743
3.6331658291457285,0.09049039954585125
3.6532663316582914,0.08995232079935067
3.6733668341708543,0.08892830501415538
3.693467336683417,0.08772208767641543
3.71356783919598,0.08690404221420645
3.7336683417085426,0.08601276444634309
3.7537688442211055,0.08471155591547697
3.7738693467336684,0.08349756255292928
3.7939698492462313,0.08237843505296116
3.814070351758794,0.0812125110482802
3.8341708542713566,0.0799908623713409
3.8542713567839195,0.07860231135320417
3.8743718592964824,0.07750720727228466
3.8944723618090453,0.07650867903808878
3.9145728643216082,0.07542073387309145
3.9346733668341707,0.07424504418345956
3.9547738693467336,0.07376771219144262
3.9748743718592965,0.07319950523031338
3.9949748743718594,0.07266794100309815
4.015075376884422,0.07216657204407095
4.035175879396985,0.07198126865778676
4.055276381909548,0.07180504605420301
4.075376884422111,0.07192946989415294
4.0954773869346734,0.07174404960566227
4.115577889447236,0.07162625133895772
4.135678391959799,0.07210975650516205
4.155778894472362,0.0724126303078263
4.175879396984925,0.07231428273638141
4.1959798994974875,0.07223481884932459
4.21608040201005,0.07277118803614546
4.236180904522613,0.07295895233167649
4.256281407035176,0.07268698621787184
4.276381909547739,0.07238801981943599
4.296482412060302,0.07232846332419696
4.316582914572864,0.07215930602760923
4.336683417085427,0.0719098518442367
4.35678391959799,0.07138903599614188
4.376884422110553,0.07063229814838079
4.396984924623116,0.06994235088835898
4.417085427135678,0.0692593019152431
4.437185929648241,0.06819727182186242
4.457286432160804,0.06690790775725264
4.477386934673367,0.0656208438791811
4.49748743718593,0.06443940563415729
4.517587939698492,0.06294911319883445
4.5376884422110555,0.0613254003004966
4.557788944723618,0.0598746480395933
4.577889447236181,0.058192633008876116
4.597989949748744,0.05629517800276296
4.618090452261306,0.054321605987028954
4.63819095477387,0.05266528597075526
4.658291457286432,0.050886166423415036
4.678391959798995,0.04891215056862264
4.698492462311558,0.04695045124986219
4.71859296482412,0.04545213444682061
4.738693467336684,0.043966576048360406
4.758793969849246,0.04252275330528432
4.778894472361809,0.04131904878208981
4.798994974874372,0.04060721646538723
4.819095477386934,0.03995663202219801
4.839195979899498,0.039399839680650084
4.85929648241206,0.038861280556913735
4.8793969849246235,0.03861109967623244
4.899497487437186,0.03866114024858802
4.919597989949748,0.03871366327324288
4.939698492462312,0.038662396475298566
4.959798994974875,0.038661756790131396
4.9798994974874375,0.03901904032394632
5.0,0.0393853004852911
