g0,eta,w,kappa,gamma,gamma_phi,coupling,phi
1,1,0.0,0.1,0,0.01,exp,-6.907755278982137
1,1,0.00034008512123230795,0.1,0,0.01,exp,-6.907755278982137
1,1,0.0006801702424646159,0.1,0,0.01,exp,-6.907755278982137
1,1,0.0010202553636969238,0.1,0,0.01,exp,-6.907755278982137
1,1,0.0013603404849292318,0.1,0,0.01,exp,-6.907755278982137
1,1,0.0017004256061615398,0.1,0,0.01,exp,-6.907755278982137
1,1,0.0020405107273938476,0.1,0,0.01,exp,-6.907755278982137
1,1,0.0023805958486261556,0.1,0,0.01,exp,-6.907755278982137
1,1,0.0027206809698584636,0.1,0,0.01,exp,-6.907755278982137
1,1,0.0030607660910907716,0.1,0,0.01,exp,-6.907755278982137
1,1,0.0034008512123230796,0.1,0,0.01,exp,-6.907755278982137
1,1,0.0037409363335553876,0.1,0,0.01,exp,-6.907755278982137
1,1,0.004081021454787695,0.1,0,0.01,exp,-6.907755278982137
1,1,0.0044211065760200036,0.1,0,0.01,exp,-6.907755278982137
1,1,0.004761191697252311,0.1,0,0.01,exp,-6.907755278982137
1,1,0.0051012768184846196,0.1,0,0.01,exp,-6.907755278982137
1,1,0.005441361939716927,0.1,0,0.01,exp,-6.907755278982137
1,1,0.005781447060949235,0.1,0,0.01,exp,-6.907755278982137
1,1,0.006121532182181543,0.1,0,0.01,exp,-6.907755278982137
1,1,0.006461617303413851,0.1,0,0.01,exp,-6.907755278982137
1,1,0.006801702424646159,0.1,0,0.01,exp,-6.907755278982137
1,1,0.007141787545878467,0.1,0,0.01,exp,-6.907755278982137
1,1,0.007481872667110775,0.1,0,0.01,exp,-6.907755278982137
1,1,0.007821957788343083,0.1,0,0.01,exp,-6.907755278982137
1,1,0.00816204290957539,0.1,0,0.01,exp,-6.907755278982137
1,1,0.008502128030807698,0.1,0,0.01,exp,-6.907755278982137
1,1,0.008842213152040007,0.1,0,0.01,exp,-6.907755278982137
1,1,0.009182298273272315,0.1,0,0.01,exp,-6.907755278982137
1,1,0.009522383394504622,0.1,0,0.01,exp,-6.907755278982137
1,1,0.00986246851573693,0.1,0,0.01,exp,-6.907755278982137
1,1,0.010202553636969239,0.1,0,0.01,exp,-6.907755278982137
1,1,0.010542638758201547,0.1,0,0.01,exp,-6.907755278982137
1,1,0.010882723879433854,0.1,0,0.01,exp,-6.907755278982137
1,1,0.011222809000666162,0.1,0,0.01,exp,-6.907755278982137
1,1,0.01156289412189847,0.1,0,0.01,exp,-6.907755278982137
1,1,0.011902979243130779,0.1,0,0.01,exp,-6.907755278982137
1,1,0.012243064364363086,0.1,0,0.01,exp,-6.907755278982137
1,1,0.012583149485595394,0.1,0,0.01,exp,-6.907755278982137
1,1,0.012923234606827701,0.1,0,0.01,exp,-6.907755278982137
1,1,0.01326331972806001,0.1,0,0.01,exp,-6.907755278982137
1,1,0.013603404849292318,0.1,0,0.01,exp,-6.907755278982137
1,1,0.013943489970524626,0.1,0,0.01,exp,-6.907755278982137
1,1,0.014283575091756933,0.1,0,0.01,exp,-6.907755278982137
1,1,0.014623660212989241,0.1,0,0.01,exp,-6.907755278982137
1,1,0.01496374533422155,0.1,0,0.01,exp,-6.907755278982137
1,1,0.015303830455453858,0.1,0,0.01,exp,-6.907755278982137
1,1,0.015643915576686165,0.1,0,0.01,exp,-6.907755278982137
1,1,0.015984000697918475,0.1,0,0.01,exp,-6.907755278982137
1,1,0.01632408581915078,0.1,0,0.01,exp,-6.907755278982137
