g0,eta,w,kappa,gamma,gamma_phi,coupling,phi
1,1,0.12566370614359174,0.1,0,0.01,cos,0.0
1,1,0.12566370614359174,0.1,0,0.01,cos,0.015866629563584814
1,1,0.12566370614359174,0.1,0,0.01,cos,0.03173325912716963
1,1,0.12566370614359174,0.1,0,0.01,cos,0.04759988869075445
1,1,0.12566370614359174,0.1,0,0.01,cos,0.06346651825433926
1,1,0.12566370614359174,0.1,0,0.01,cos,0.07933314781792407
1,1,0.12566370614359174,0.1,0,0.01,cos,0.0951997773815089
1,1,0.12566370614359174,0.1,0,0.01,cos,0.1110664069450937
1,1,0.12566370614359174,0.1,0,0.01,cos,0.12693303650867852
1,1,0.12566370614359174,0.1,0,0.01,cos,0.14279966607226333
1,1,0.12566370614359174,0.1,0,0.01,cos,0.15866629563584814
1,1,0.12566370614359174,0.1,0,0.01,cos,0.17453292519943295
1,1,0.12566370614359174,0.1,0,0.01,cos,0.1903995547630178
1,1,0.12566370614359174,0.1,0,0.01,cos,0.2062661843266026
1,1,0.12566370614359174,0.1,0,0.01,cos,0.2221328138901874
1,1,0.12566370614359174,0.1,0,0.01,cos,0.23799944345377222
1,1,0.12566370614359174,0.1,0,0.01,cos,0.25386607301735703
1,1,0.12566370614359174,0.1,0,0.01,cos,0.26973270258094184
1,1,0.12566370614359174,0.1,0,0.01,cos,0.28559933214452665
1,1,0.12566370614359174,0.1,0,0.01,cos,0.30146596170811146
1,1,0.12566370614359174,0.1,0,0.01,cos,0.3173325912716963
1,1,0.12566370614359174,0.1,0,0.01,cos,0.3331992208352811
1,1,0.12566370614359174,0.1,0,0.01,cos,0.3490658503988659
1,1,0.12566370614359174,0.1,0,0.01,cos,0.3649324799624507
1,1,0.12566370614359174,0.1,0,0.01,cos,0.3807991095260356
1,1,0.12566370614359174,0.1,0,0.01,cos,0.3966657390896204
1,1,0.12566370614359174,0.1,0,0.01,cos,0.4125323686532052
1,1,0.12566370614359174,0.1,0,0.01,cos,0.42839899821679
1,1,0.12566370614359174,0.1,0,0.01,cos,0.4442656277803748
1,1,0.12566370614359174,0.1,0,0.01,cos,0.4601322573439596
1,1,0.12566370614359174,0.1,0,0.01,cos,0.47599888690754444
1,1,0.12566370614359174,0.1,0,0.01,cos,0.49186551647112925
1,1,0.12566370614359174,0.1,0,0.01,cos,0.5077321460347141
1,1,0.12566370614359174,0.1,0,0.01,cos,0.5235987755982989
1,1,0.12566370614359174,0.1,0,0.01,cos,0.5394654051618837
