,W_const_aberto
6.276381909547738,0.001729447049799826
6.346733668341709,0.00038258679979297217
6.417085427135678,5.7317681270152576e-05
6.4874371859296485,0.0008927165824790251
6.557788944723618,0.001860168444506094
6.628140703517587,0.0023536459285022904
6.698492462311558,0.0021189079810495226
6.768844221105527,0.0013404429229858517
6.839195979899498,0.0002879543675330387
6.909547738693467,1.3201743032098534e-09
6.9798994974874375,7.096523368943508e-10
7.050251256281407,1.3575425228395943e-09
7.1206030150753765,2.4736346304621293e-10
7.190954773869347,1.6026213689457336e-09
7.261306532663316,7.709890503804218e-10
7.331658291457287,3.648179314197364e-09
7.402010050251256,1.4746130982956629e-09
7.472361809045226,3.5452428770454958e-09
7.542713567839196,2.991719538769644e-09
7.613065326633166,1.4261607450549718e-09
7.683417085427136,6.606115654506084e-10
7.7537688442211055,1.8653958377967683e-09
7.824120603015075,2.0108752440961553e-09
7.894472361809045,3.191190312001879e-09
7.964824120603015,4.255791163920719e-09
8.035175879396984,9.939988832030622e-10
8.105527638190955,6.782743255939749e-10
8.175879396984925,2.5644627532628306e-09
8.246231155778894,3.866572062527496e-09
8.316582914572864,5.74969105660017e-09
8.386934673366834,7.3319790239168015e-09
8.457286432160803,1.0823855145503103e-09
8.527638190954773,1.1737653071719478e-09
8.597989949748744,9.506467835151966e-10
8.668341708542712,1.7361059256870703e-09
8.738693467336685,5.490200183366767e-09
8.809045226130653,6.991567880199057e-09
8.879396984924623,2.9681820334914732e-09
8.949748743718594,1.117128611838325e-08
9.020100502512562,4.169848133450671e-09
9.090452261306533,4.498484473813846e-09
9.160804020100503,1.4234313727712333e-10
9.231155778894472,7.944721547303857e-10
9.301507537688442,5.297470018206241e-09
9.371859296482413,1.8306332005835202e-09
9.442211055276381,3.931129310963399e-09
9.512562814070352,6.323653600759371e-09
9.582914572864322,6.690938914033495e-09
9.65326633165829,9.275693990673517e-09
9.72361809045226,2.856161751552122e-09
9.793969849246231,8.002293272468819e-10
9.864321608040202,3.996297959218964e-09
9.93467336683417,1.7402170815472573e-09
10.00502512562814,6.012297548707579e-09
10.075376884422111,6.896984316995258e-09
10.14572864321608,7.575481353327973e-09
10.21608040201005,1.0705952346867775e-08
10.28643216080402,3.2249378723037125e-09
10.35678391959799,9.499693254255703e-10
10.42713567839196,3.1456022231424186e-09
10.49748743718593,2.2849909742106433e-09
10.5678391959799,5.229665589467913e-09
10.638190954773869,1.8276234969860639e-09
10.708542713567839,4.355479088502534e-09
10.77889447236181,1.724502318722898e-09
10.849246231155778,1.0932495575488588e-08
10.919597989949748,4.1689978136361105e-09
10.989949748743719,8.914564308959427e-09
11.06030150753769,8.263778550343659e-09
11.130653266331658,2.9865144801632937e-09
11.201005025125628,1.8524282108245416e-09
11.271356783919598,7.532357293449365e-09
11.341708542713567,2.083858197110544e-09
11.412060301507537,5.77877756757772e-09
11.482412060301508,4.397051167615018e-09
11.552763819095476,7.60322738102559e-09
11.623115577889447,3.949996107976972e-09
11.693467336683417,9.17763265384508e-09
11.763819095477388,8.32549895690704e-09
11.834170854271356,1.7484292236247256e-08
11.904522613065327,6.07826178278259e-09
11.974874371859297,4.961158150962319e-09
12.045226130653266,2.6376195672028757e-09
12.115577889447236,4.5903212342324196e-09
12.185929648241206,5.28712751357574e-09
12.256281407035175,1.0337435019103225e-08
12.326633165829145,2.570570423188201e-09
12.396984924623116,3.799465408960145e-09
12.467336683417086,1.771156998842116e-09
12.537688442211055,2.293498835292951e-09
12.608040201005025,6.317308787195941e-09
12.678391959798995,1.6141643577327613e-09
12.748743718592964,6.478241054708178e-09
12.819095477386934,7.292358938926213e-09
12.889447236180905,9.39593425286489e-09
12.959798994974875,1.1645508557478479e-08
13.030150753768844,3.324790331937777e-09
13.100502512562814,1.3457777114922465e-09
13.170854271356784,5.596194174728453e-09
13.241206030150753,1.8406143276195053e-09
13.311557788944723,7.840926463664744e-09
13.381909547738694,2.073983873529528e-09
13.452261306532662,3.3898497342477185e-09
13.522613065326633,3.878363075138225e-09
13.592964824120603,1.0655710536155993e-08
13.663316582914574,4.206578418930462e-09
13.733668341708542,9.495963904093685e-09
13.804020100502512,2.2079098549454557e-09
13.874371859296483,4.212553195159785e-09
13.944723618090451,3.531293923941803e-09
14.015075376884422,3.4320010167121495e-09
14.085427135678392,8.530592121580582e-09
14.15577889447236,1.149326545046847e-08
14.226130653266331,1.254710091380673e-08
14.296482412060302,1.564538609777344e-08
14.366834170854272,2.8883181402150626e-09
14.43718592964824,2.1172913422518036e-09
14.507537688442211,3.1944555889396042e-09
14.577889447236181,5.261368341002992e-09
14.64824120603015,5.654269386035082e-09
14.71859296482412,2.643935070878456e-09
14.78894472361809,8.999416878374689e-09
14.859296482412061,1.6296435312312951e-09
14.92964824120603,7.423842429687966e-09
15.0,5.682024961650711e-09
