,W_const_aberto
0.0,0.1042145423259101
0.010101010101010102,0.10369049278006615
0.020202020202020204,0.1030716586719026
0.030303030303030304,0.1023592607821574
0.04040404040404041,0.1015538285575216
0.05050505050505051,0.10066229070663557
0.06060606060606061,0.09968802993961501
0.07070707070707072,0.09862559446998564
0.08080808080808081,0.09747628147128007
0.09090909090909091,0.09624261514880539
0.10101010101010102,0.09495007413211864
0.11111111111111112,0.09360549437690391
0.12121212121212122,0.09220966438000322
0.13131313131313133,0.09076857199682109
0.14141414141414144,0.08928330287970898
0.15151515151515152,0.08777269305551572
0.16161616161616163,0.08627450439307816
0.17171717171717174,0.08473182261425338
0.18181818181818182,0.08313380131345616
0.19191919191919193,0.08151261557346379
0.20202020202020204,0.07987070623263715
0.21212121212121213,0.0781976109606689
0.22222222222222224,0.076510212675306
0.23232323232323235,0.07484984639555237
0.24242424242424243,0.073197071963922
0.25252525252525254,0.07157663037754347
0.26262626262626265,0.07009148859451275
0.27272727272727276,0.06858105891610577
0.2828282828282829,0.06711071725647444
0.29292929292929293,0.0656358425439606
0.30303030303030304,0.06419221341377679
0.31313131313131315,0.06283830185821637
0.32323232323232326,0.06162086792868282
0.33333333333333337,0.06045006687047205
0.3434343434343435,0.05931109646785493
0.3535353535353536,0.058205441589652795
0.36363636363636365,0.05716120796367319
0.37373737373737376,0.05628655195297849
0.38383838383838387,0.0554932453842919
0.393939393939394,0.05470260873128108
0.4040404040404041,0.053928665298568434
0.4141414141414142,0.05322103364333752
0.42424242424242425,0.052672542393541244
0.43434343434343436,0.05217839195285845
0.4444444444444445,0.051681986762894816
0.4545454545454546,0.051201390623349274
0.4646464646464647,0.050751736012554116
0.4747474747474748,0.05039468065541908
0.48484848484848486,0.0501510606875063
0.494949494949495,0.049884294247963035
0.5050505050505051,0.04959265371489807
0.5151515151515152,0.0492896439964744
0.5252525252525253,0.04897964558762968
0.5353535353535354,0.04869097836657821
0.5454545454545455,0.04852884823473014
0.5555555555555556,0.04838148620447269
0.5656565656565657,0.048203134953783366
0.5757575757575758,0.04799006500482372
0.5858585858585859,0.04774761093316482
0.595959595959596,0.04747532100168739
0.6060606060606061,0.04718154811138808
0.6161616161616162,0.04688283309772645
0.6262626262626263,0.046694374740179345
0.6363636363636365,0.046506074574886536
0.6464646464646465,0.04626892922142123
0.6565656565656566,0.045989339871267854
0.6666666666666667,0.045671063051561545
0.6767676767676768,0.04542171203959611
0.686868686868687,0.04534576739868834
0.696969696969697,0.04551482434207599
0.7070707070707072,0.04584276193626591
0.7171717171717172,0.04630399012293562
0.7272727272727273,0.046989294634974144
0.7373737373737375,0.047897560973024
0.7474747474747475,0.04897207918031721
0.7575757575757577,0.050080471323000864
0.7676767676767677,0.05128848028597055
0.7777777777777778,0.05250069845981342
0.787878787878788,0.05378790396402089
0.797979797979798,0.055078532389596035
0.8080808080808082,0.0565398148418107
0.8181818181818182,0.058057392900781934
0.8282828282828284,0.05967201409365264
0.8383838383838385,0.06144759108627251
0.8484848484848485,0.06323896459176293
0.8585858585858587,0.06502451616174332
0.8686868686868687,0.06684191687142238
0.8787878787878789,0.06857939851567785
0.888888888888889,0.07033594758207251
0.8989898989898991,0.07202670991205384
0.9090909090909092,0.07371866216111012
0.9191919191919192,0.07532520867755366
0.9292929292929294,0.07704197245147582
0.9393939393939394,0.07882601956148494
0.9494949494949496,0.0806529143793362
0.9595959595959597,0.08246738045135493
0.9696969696969697,0.08425078443007972
0.9797979797979799,0.08598149184717307
0.98989898989899,0.08765603778559206
1.0,0.08929387671767808
1.0,0.08929387671767808
1.07035175879397,0.09907970898239049
1.1407035175879396,0.10650356853180298
1.2110552763819096,0.11171198845028907
1.2814070351758793,0.11375800378005752
1.3517587939698492,0.11449917406392685
1.4221105527638191,0.11263969750048342
1.492462311557789,0.10967008225242769
1.5628140703517588,0.10509559294297333
1.6331658291457285,0.09948722373698615
1.7035175879396984,0.09310201994284395
1.7738693467336684,0.08599824327911887
1.8442211055276383,0.07787971400241311
1.914572864321608,0.06859411569888474
1.984924623115578,0.05846656792135374
2.0552763819095476,0.04707157592370381
2.1256281407035176,0.03527057632139796
2.1959798994974875,0.024121237489659664
2.266331658291457,0.014953191608004346
2.3366834170854274,0.00999224864627224
2.407035175879397,0.013272997471266645
2.477386934673367,0.018005958530482924
2.5477386934673367,0.022829584335460118
2.618090452261306,0.02755177122745389
2.6884422110552766,0.03207853836808161
2.758793969849246,0.03625262607008373
2.829145728643216,0.04001502584070016
2.899497487437186,0.04332218744530747
2.969849246231156,0.04607861715655104
3.040201005025126,0.04797948279094999
3.1105527638190953,0.04867393408137377
3.180904522613065,0.04769721363612911
3.251256281407035,0.04472433438683454
3.321608040201005,0.039604338696831776
3.391959798994975,0.0324312180162446
3.4623115577889445,0.02342514226287229
3.5326633165829144,0.013521225471906262
3.6030150753768844,0.0045279253307913825
3.6733668341708543,5.667154253541362e-05
3.7437185929648242,0.00017104389171662682
3.8140703517587937,0.00042790141389703606
3.8844221105527637,0.0008522906961326848
3.9547738693467336,0.0013862735886661648
4.025125628140703,0.003796407011026237
4.0954773869346734,0.012331467464299917
4.165829145728644,0.023580649345324667
4.236180904522612,0.0352050186801407
4.306532663316583,0.04616524541028777
4.376884422110553,0.05552105994901624
4.447236180904523,0.06289843269816309
4.517587939698492,0.06771581871288368
4.5879396984924625,0.0693251417269285
4.658291457286432,0.06758751420951514
