,W_const
1.5628140703517588,0.2852441797651265
1.6331658291457285,0.2776902657667344
1.7035175879396984,0.27651084844339413
1.7738693467336684,0.2852289023753939
1.8442211055276383,0.2931136230303675
1.914572864321608,0.2984077824800033
1.984924623115578,0.2992998322165976
2.0552763819095476,0.2990899122284463
2.1256281407035176,0.2991418364822215
2.1959798994974875,0.3025300704917424
2.266331658291457,0.308193281262665
2.3366834170854274,0.3170169354378851
2.407035175879397,0.32828013782043164
2.477386934673367,0.3373667130178958
2.5477386934673367,0.34345260414514356
2.618090452261306,0.34725351763275714
2.6884422110552766,0.35038794785221206
2.758793969849246,0.3537361193723213
2.829145728643216,0.3556520703357806
2.899497487437186,0.3576007600478259
2.969849246231156,0.35850526322291576
3.040201005025126,0.35927670721930316
3.1105527638190953,0.35962341943482035
3.180904522613065,0.35850196860506434
3.251256281407035,0.35722509181432527
3.321608040201005,0.35663391605318573
3.391959798994975,0.3594641580816843
3.4623115577889445,0.3614573143595272
3.5326633165829144,0.3629020326864246
3.6030150753768844,0.36499970443448415
3.6733668341708543,0.36589046103027123
3.7437185929648242,0.3662931959118496
3.8140703517587937,0.367660712222007
3.8844221105527637,0.3673342256185079
3.9547738693467336,0.3657600760285198
4.025125628140703,0.36289406249230605
4.0954773869346734,0.35809098284073415
4.165829145728644,0.35100002347442627
4.236180904522612,0.3420060472157518
4.306532663316583,0.3319619941791486
4.376884422110553,0.3207729436573118
4.447236180904523,0.30958784324408994
4.517587939698492,0.30166010618684225
4.5879396984924625,0.29730596177262636
4.658291457286432,0.2984470566430889
4.7286432160804015,0.3008319483017532
4.798994974874372,0.3031514978009937
4.869346733668342,0.3067047078996581
4.939698492462312,0.3092664098228135
5.010050251256281,0.31004304872699595
5.080402010050252,0.30865471133801736
5.150753768844221,0.30192878910950993
5.221105527638191,0.29439801563680257
5.291457286432161,0.2883278829425673
5.36180904522613,0.2852198022932204
5.432160804020101,0.28880105000729883
5.50251256281407,0.29343279122645693
5.57286432160804,0.2986082931119064
5.64321608040201,0.3032046468977452
5.71356783919598,0.30165766473369415
5.78391959798995,0.29383804145688974
5.8542713567839195,0.2811737905060452
5.924623115577889,0.2615191562316841
5.994974874371859,0.2397898137576533
6.065326633165829,0.22375962054107812
6.135678391959799,0.23178590828681778
6.206030150753769,0.2611141451417829
6.276381909547738,0.2982580025566145
6.346733668341709,0.3320158451764945
6.417085427135678,0.35159923798687487
6.4874371859296485,0.35987967861202064
6.557788944723618,0.3501520441836259
6.628140703517587,0.32790276474288627
6.698492462311558,0.2978973321924443
6.768844221105527,0.2662009031763086
6.839195979899498,0.2549526844842488
6.909547738693467,0.27386038405936475
6.9798994974874375,0.30241850357751787
7.050251256281407,0.32966219282013043
7.1206030150753765,0.34106746529836185
7.190954773869347,0.3328670247539528
7.261306532663316,0.30607865275696855
7.331658291457287,0.26721969483867103
7.402010050251256,0.2260870696510695
7.472361809045226,0.20758537818767386
7.542713567839196,0.23852943482557154
7.613065326633166,0.28433249262812554
7.683417085427136,0.32805672264628205
7.7537688442211055,0.35964260449782626
7.824120603015075,0.3694366624358397
7.894472361809045,0.3558931054580202
7.964824120603015,0.31812947553845405
8.035175879396984,0.2631732592601149
8.105527638190955,0.21598893937218566
8.175879396984925,0.2246097167716452
8.246231155778894,0.26065974994794694
8.316582914572864,0.2921447857474364
8.386934673366834,0.31385862644738793
8.457286432160803,0.32678515717379664
8.527638190954773,0.32704102044685524
8.597989949748744,0.3170954226175393
8.668341708542712,0.3074129116376061
8.738693467336685,0.3103616432191644
8.809045226130653,0.3284525752225911
8.879396984924623,0.34257179171922336
8.949748743718594,0.350733683024427
9.020100502512562,0.3392418599733824
9.090452261306533,0.31407352495161256
9.160804020100503,0.286991225143316
9.231155778894472,0.27334395984959914
9.301507537688442,0.284209374591732
9.371859296482413,0.32662121633896013
9.442211055276381,0.3758901683293101
9.512562814070352,0.40403609308834554
9.582914572864322,0.4073230165215924
9.65326633165829,0.3975124077705202
9.72361809045226,0.37298140889888054
9.793969849246231,0.3464965347794412
9.864321608040202,0.338650359896001
9.93467336683417,0.36342355125957915
10.00502512562814,0.4006252159485304
10.075376884422111,0.4340370007087969
10.14572864321608,0.44674906700716766
10.21608040201005,0.43881646759143567
10.28643216080402,0.4127475790597286
10.35678391959799,0.3829170551136081
10.42713567839196,0.36232764626299263
10.49748743718593,0.35717757334587186
10.5678391959799,0.36754396574900916
10.638190954773869,0.38608031278716126
10.708542713567839,0.3983904808941132
10.77889447236181,0.401345778890263
10.849246231155778,0.39624216037404913
10.919597989949748,0.3938462835310703
10.989949748743719,0.3913421006917579
11.06030150753769,0.38660426470162856
11.130653266331658,0.38032890618930515
11.201005025125628,0.37201105670418233
11.271356783919598,0.368032992522096
11.341708542713567,0.37151227333581716
11.412060301507537,0.37388564651428113
11.482412060301508,0.3708975331253448
11.552763819095476,0.36440012456922255
11.623115577889447,0.36110637420296854
11.693467336683417,0.36457710787808806
11.763819095477388,0.3703208143919583
11.834170854271356,0.37798062375764063
11.904522613065327,0.39181583759709837
11.974874371859297,0.4075147788019746
12.045226130653266,0.4154628428003122
12.115577889447236,0.41180574336270226
12.185929648241206,0.40282869957537437
12.256281407035175,0.3977757094605773
12.326633165829145,0.39344774413505745
12.396984924623116,0.3961708432814215
12.467336683417086,0.40582978610464493
12.537688442211055,0.41767228947810553
12.608040201005025,0.4259166706862454
12.678391959798995,0.430067395185052
12.748743718592964,0.42676476610812086
12.819095477386934,0.41372743572929793
12.889447236180905,0.3931668837717329
12.959798994974875,0.3683503498745304
13.030150753768844,0.3472375067135305
13.100502512562814,0.33239133356349604
13.170854271356784,0.33164046840558736
13.241206030150753,0.3482946229613908
13.311557788944723,0.3668923620987179
13.381909547738694,0.3826677044498834
13.452261306532662,0.39831161206568255
13.522613065326633,0.41667943742707036
13.592964824120603,0.4264003256931699
13.663316582914574,0.4231869446868627
13.733668341708542,0.4069556438580131
13.804020100502512,0.38008880547564416
13.874371859296483,0.3525039201339516
13.944723618090451,0.34088021115810396
14.015075376884422,0.33604285586288274
14.085427135678392,0.3370414820657949
14.15577889447236,0.3431013424929166
14.226130653266331,0.3539092783391473
14.296482412060302,0.3598098970727215
14.366834170854272,0.3583819900583469
14.43718592964824,0.3480332836550091
14.507537688442211,0.33372310913372205
14.577889447236181,0.33647772154136724
14.64824120603015,0.34808412564271385
14.71859296482412,0.351568621226082
14.78894472361809,0.34660986923398907
14.859296482412061,0.3393788508857152
14.92964824120603,0.3275153101561963
15.0,0.3276177976670438
