g0,eta,w,kappa,gamma,gamma_phi,coupling,phi
1,1,0.32521009378869215,0.1,0,0.01,cos,0
1,1,0.3283674733400387,0.1,0,0.01,cos,0
1,1,0.3315248528913852,0.1,0,0.01,cos,0
1,1,0.33468223244273176,0.1,0,0.01,cos,0
1,1,0.33783961199407825,0.1,0,0.01,cos,0
1,1,0.3409969915454248,0.1,0,0.01,cos,0
1,1,0.3441543710967713,0.1,0,0.01,cos,0
1,1,0.3473117506481178,0.1,0,0.01,cos,0
1,1,0.35046913019946435,0.1,0,0.01,cos,0
1,1,0.3536265097508109,0.1,0,0.01,cos,0
1,1,0.35678388930215743,0.1,0,0.01,cos,0
1,1,0.35994126885350397,0.1,0,0.01,cos,0
1,1,0.36309864840485045,0.1,0,0.01,cos,0
1,1,0.366256027956197,0.1,0,0.01,cos,0
1,1,0.36941340750754353,0.1,0,0.01,cos,0
1,1,0.37257078705889,0.1,0,0.01,cos,0
1,1,0.37572816661023656,0.1,0,0.01,cos,0
1,1,0.3788855461615831,0.1,0,0.01,cos,0
1,1,0.38204292571292964,0.1,0,0.01,cos,0
1,1,0.3852003052642762,0.1,0,0.01,cos,0
1,1,0.38835768481562266,0.1,0,0.01,cos,0
1,1,0.3915150643669692,0.1,0,0.01,cos,0
1,1,0.39467244391831574,0.1,0,0.01,cos,0
1,1,0.3978298234696622,0.1,0,0.01,cos,0
1,1,0.40098720302100876,0.1,0,0.01,cos,0
1,1,0.4041445825723553,0.1,0,0.01,cos,0
1,1,0.40730196212370184,0.1,0,0.01,cos,0
1,1,0.4104593416750484,0.1,0,0.01,cos,0
1,1,0.41361672122639487,0.1,0,0.01,cos,0
1,1,0.4167741007777414,0.1,0,0.01,cos,0
1,1,0.41993148032908795,0.1,0,0.01,cos,0
1,1,0.42308885988043443,0.1,0,0.01,cos,0
1,1,0.42624623943178097,0.1,0,0.01,cos,0
1,1,0.4294036189831275,0.1,0,0.01,cos,0
1,1,0.43256099853447405,0.1,0,0.01,cos,0
1,1,0.4357183780858206,0.1,0,0.01,cos,0
1,1,0.4388757576371671,0.1,0,0.01,cos,0
1,1,0.4420331371885136,0.1,0,0.01,cos,0
1,1,0.44519051673986015,0.1,0,0.01,cos,0
1,1,0.44834789629120664,0.1,0,0.01,cos,0
1,1,0.4515052758425532,0.1,0,0.01,cos,0
1,1,0.4546626553938997,0.1,0,0.01,cos,0
1,1,0.45782003494524626,0.1,0,0.01,cos,0
1,1,0.4609774144965928,0.1,0,0.01,cos,0
1,1,0.4641347940479393,0.1,0,0.01,cos,0
1,1,0.4672921735992858,0.1,0,0.01,cos,0
1,1,0.47044955315063236,0.1,0,0.01,cos,0
1,1,0.47360693270197884,0.1,0,0.01,cos,0
1,1,0.4767643122533254,0.1,0,0.01,cos,0
1,1,0.4799216918046719,0.1,0,0.01,cos,0
1,1,0.48307907135601846,0.1,0,0.01,cos,0
1,1,0.486236450907365,0.1,0,0.01,cos,0
1,1,0.4893938304587115,0.1,0,0.01,cos,0
1,1,0.492551210010058,0.1,0,0.01,cos,0
1,1,0.49570858956140457,0.1,0,0.01,cos,0
1,1,0.49886596911275105,0.1,0,0.01,cos,0
1,1,0.5020233486640976,0.1,0,0.01,cos,0
1,1,0.5051807282154441,0.1,0,0.01,cos,0
1,1,0.5083381077667907,0.1,0,0.01,cos,0
1,1,0.5114954873181372,0.1,0,0.01,cos,0
1,1,0.5146528668694837,0.1,0,0.01,cos,0
1,1,0.5178102464208303,0.1,0,0.01,cos,0
1,1,0.5209676259721767,0.1,0,0.01,cos,0
1,1,0.5241250055235233,0.1,0,0.01,cos,0
1,1,0.5272823850748698,0.1,0,0.01,cos,0
1,1,0.5304397646262163,0.1,0,0.01,cos,0
1,1,0.5335971441775629,0.1,0,0.01,cos,0
1,1,0.5367545237289094,0.1,0,0.01,cos,0
1,1,0.539911903280256,0.1,0,0.01,cos,0
1,1,0.5430692828316024,0.1,0,0.01,cos,0
1,1,0.5462266623829489,0.1,0,0.01,cos,0
1,1,0.5493840419342955,0.1,0,0.01,cos,0
1,1,0.552541421485642,0.1,0,0.01,cos,0
1,1,0.5556988010369885,0.1,0,0.01,cos,0
1,1,0.5588561805883351,0.1,0,0.01,cos,0
1,1,0.5620135601396816,0.1,0,0.01,cos,0
1,1,0.5651709396910282,0.1,0,0.01,cos,0
1,1,0.5683283192423747,0.1,0,0.01,cos,0
1,1,0.5714856987937211,0.1,0,0.01,cos,0
1,1,0.5746430783450677,0.1,0,0.01,cos,0
1,1,0.5778004578964142,0.1,0,0.01,cos,0
1,1,0.5809578374477607,0.1,0,0.01,cos,0
1,1,0.5841152169991073,0.1,0,0.01,cos,0
1,1,0.5872725965504538,0.1,0,0.01,cos,0
1,1,0.5904299761018004,0.1,0,0.01,cos,0
1,1,0.5935873556531468,0.1,0,0.01,cos,0
1,1,0.5967447352044933,0.1,0,0.01,cos,0
1,1,0.5999021147558399,0.1,0,0.01,cos,0
1,1,0.6030594943071864,0.1,0,0.01,cos,0
1,1,0.606216873858533,0.1,0,0.01,cos,0
1,1,0.6093742534098795,0.1,0,0.01,cos,0
1,1,0.612531632961226,0.1,0,0.01,cos,0
1,1,0.6156890125125726,0.1,0,0.01,cos,0
1,1,0.6188463920639191,0.1,0,0.01,cos,0
1,1,0.6220037716152655,0.1,0,0.01,cos,0
1,1,0.6251611511666121,0.1,0,0.01,cos,0
1,1,0.6283185307179586,0.1,0,0.01,cos,0
