,E_const_aberto
0.7272727272727273,0.75021888268524
0.7373737373737375,0.7502457228272997
0.7474747474747475,0.7500921947412131
0.7575757575757577,0.7498019795918408
0.7676767676767677,0.7494180731081228
0.7777777777777778,0.748982348539922
0.787878787878788,0.7485349851003695
0.797979797979798,0.7481141233193589
0.8080808080808082,0.7477555062634673
0.8181818181818182,0.7474919893316804
0.8282828282828284,0.7473533038070564
0.8383838383838385,0.7473657413704973
0.8484848484848485,0.7475518867627026
0.8585858585858587,0.7479306753764428
0.8686868686868687,0.7485172182858378
0.8787878787878789,0.749322725697859
0.888888888888889,0.7503548354895749
0.8989898989898991,0.7516176236307782
0.9090909090909092,0.7531118833377834
0.9191919191919192,0.7548354769842341
0.9292929292929294,0.756783399065028
0.9393939393939394,0.758948190480134
0.9494949494949496,0.7613203945329874
0.9595959595959597,0.7638887306137411
0.9696969696969697,0.7666404668181065
0.9797979797979799,0.7695617951145319
0.98989898989899,0.7726378931254517
1.0,0.7758533964517424
1.0,0.7758533964517424
1.1979949874686717,0.8451648644566858
1.3959899749373434,0.8774845868432171
1.593984962406015,0.8633478001226237
1.7919799498746867,0.8301776689037749
1.9899749373433584,0.7962312902027168
2.18796992481203,0.7661795154229425
2.3859649122807016,0.7427162478587601
2.5839598997493733,0.7195091386258506
2.781954887218045,0.6885343097700649
2.979949874686717,0.6506463644417003
3.1779448621553885,0.6107831797014283
3.37593984962406,0.5714529613851075
3.5739348370927315,0.5329914509960249
3.7719298245614032,0.49876353422145997
3.969924812030075,0.4720751427690357
4.167919799498747,0.44786686596780967
4.365914786967418,0.41910324183346953
4.56390977443609,0.38147614371499283
4.761904761904762,0.341563860378676
4.959899749373434,0.30764017741234556
5.157894736842105,0.2769323651053819
5.355889724310777,0.24585348209144445
5.553884711779449,0.21668008699764058
5.75187969924812,0.19207031290505217
5.949874686716791,0.174643724460023
6.147869674185463,0.1644457273581914
6.345864661654135,0.16024110323256568
6.5438596491228065,0.16315998966338982
6.741854636591478,0.17276416349825033
6.93984962406015,0.18416998318193875
7.137844611528822,0.19573532805921237
7.335839598997493,0.20753375543394453
7.533834586466165,0.21630900702713465
7.731829573934837,0.21912155621334528
7.9298245614035086,0.21812853861031833
8.12781954887218,0.2146861586411048
8.325814536340852,0.21019810640440972
8.523809523809524,0.20593133368206323
8.721804511278195,0.2015292737401372
8.919799498746867,0.19636608950160056
9.117794486215539,0.19236507214734566
9.31578947368421,0.18982400175104316
9.513784461152882,0.18452587749421928
9.711779448621554,0.17535091966065844
9.909774436090226,0.16308605749872016
10.107769423558898,0.1491778093679397
10.30576441102757,0.13477415403447668
10.50375939849624,0.12065221008553748
10.701754385964911,0.10694179639409997
10.899749373433583,0.09311724852174882
11.097744360902254,0.07935689918174495
11.295739348370926,0.06869178331893251
11.493734335839598,0.06282260809974226
11.69172932330827,0.06115962015491311
11.889724310776941,0.0626355101742514
12.087719298245613,0.06557639785337925
12.285714285714285,0.06826039463530456
12.483709273182956,0.06972702169847622
12.681704260651628,0.06972067396036187
12.8796992481203,0.06810139743638002
13.077694235588972,0.0645865247323717
13.275689223057643,0.058934714963386856
13.473684210526315,0.05178231720037199
13.671679197994987,0.044052657737066285
13.869674185463658,0.03523399444009463
14.06766917293233,0.026000301699247497
14.265664160401002,0.01879073983190145
14.463659147869674,0.017083393305793386
14.661654135338345,0.017953720322886373
14.859649122807017,0.01907971326531894
15.057644110275689,0.019919648889465333
15.25563909774436,0.020334836569708675
15.453634085213032,0.020125087351512187
15.651629072681704,0.01912435932320757
15.849624060150376,0.017398062977657957
16.047619047619047,0.015134889189106897
16.24561403508772,0.012587111170398164
16.44360902255639,0.009988308752674811
16.641604010025063,0.007574903873769435
16.839598997493734,0.005526451595441192
17.037593984962406,0.0039422131707673325
17.235588972431078,0.0028637935310664693
17.43358395989975,0.002447962665659427
17.63157894736842,0.0026303888503110065
17.829573934837093,0.0031395425833728044
18.027568922305765,0.003754269771493926
18.225563909774436,0.004260100959976772
18.423558897243108,0.004483338416099854
18.62155388471178,0.0043614718253089544
18.81954887218045,0.0038749888596462645
19.017543859649123,0.003016108190586861
19.215538847117795,0.001917855963098136
19.413533834586467,0.000940610085853509
19.61152882205514,0.00044285651658629207
19.80952380952381,0.0002657015343556155
20.00751879699248,0.00022897708040176123
20.20551378446115,0.0003237929752802989
20.403508771929822,0.00047588958538986685
20.601503759398494,0.0006274088959622539
20.799498746867165,0.0007468930257662644
20.997493734335837,0.000814960171277737
21.19548872180451,0.0008284796011921899
21.39348370927318,0.0007955080524776625
21.591478696741852,0.0007250130082163529
21.789473684210524,0.0006394135886252663
21.987468671679196,0.0005372736112731106
22.185463659147867,0.0004260055880699531
22.38345864661654,0.0003066991273199927
22.58145363408521,0.0001892845080950322
22.779448621553883,0.00010060745154037061
22.977443609022554,6.709161877079778e-05
23.175438596491226,6.15587664783005e-05
23.373433583959898,6.162468991667372e-05
23.57142857142857,6.0933013356510485e-05
23.76942355889724,6.22501332819092e-05
23.967418546365913,6.246828979222617e-05
24.165413533834585,6.019862429872885e-05
24.363408521303256,5.555367894337802e-05
24.561403508771928,4.615825824304332e-05
24.7593984962406,3.8500569357342e-05
24.95739348370927,3.1119106495683106e-05
25.155388471177943,2.4144488495974145e-05
25.353383458646615,1.8140892518157355e-05
25.551378446115287,1.2616127765150542e-05
25.74937343358396,9.291795998039004e-06
25.94736842105263,5.826127376910606e-06
26.145363408521302,5.053675080580427e-06
26.343358395989974,4.452830486005366e-06
26.541353383458645,2.8532718589232456e-06
26.739348370927317,4.588874357562794e-06
26.93734335839599,4.093426279559296e-06
27.13533834586466,5.577082072163646e-06
27.333333333333332,6.499050953870348e-06
27.531328320802004,5.779733516006166e-06
27.729323308270676,6.571493330716916e-06
27.927318295739347,7.257387113317253e-06
28.12531328320802,3.4386738035414067e-06
28.32330827067669,5.642414390188691e-06
28.521303258145362,2.8176839118849397e-06
28.719298245614034,3.0950474128089707e-06
28.917293233082706,3.0639881205449157e-06
29.115288220551378,1.4891609036009007e-06
29.31328320802005,1.8406642304262436e-06
29.51127819548872,4.25916855188538e-06
29.709273182957393,1.4956257764682983e-06
29.907268170426065,3.7562633259878757e-06
30.105263157894736,2.068798468256904e-06
30.303258145363408,2.547795282005865e-06
30.50125313283208,2.466378643642453e-06
30.69924812030075,3.7008579948693793e-06
30.897243107769423,4.003147054289342e-06
31.095238095238095,1.7914351393872152e-06
31.293233082706767,1.880800025611297e-06
31.49122807017544,2.706933484625547e-06
31.68922305764411,3.6211873640858176e-06
31.887218045112782,3.826496012301131e-06
32.08521303258145,1.6573223066533665e-06
32.283208020050125,4.294647889313646e-06
32.4812030075188,2.1092448557495207e-06
32.67919799498747,2.349586949160909e-06
32.87719298245614,2.550729219875872e-06
33.07518796992481,1.9173701403550967e-06
33.27318295739348,2.2007147101746147e-06
33.471177944862156,3.077143423495706e-06
33.669172932330824,2.251186966901614e-06
33.8671679197995,3.1617961906305037e-06
34.06516290726817,2.2837092488008683e-06
34.26315789473684,2.7759625144056893e-06
34.46115288220551,2.739425686063883e-06
34.659147869674186,1.6750906105111188e-06
34.857142857142854,3.0779119789734385e-06
35.05513784461153,2.7570220765719248e-06
35.2531328320802,3.6263425901717897e-06
35.45112781954887,3.435173778193647e-06
35.64912280701754,1.8033027037249456e-06
35.847117794486216,2.407981915040994e-06
36.045112781954884,3.4436914684263127e-06
36.24310776942356,1.0891252012509874e-06
36.44110275689223,4.3809849120795935e-06
36.6390977443609,2.404614036324336e-06
36.83709273182957,3.092110134558892e-06
37.03508771929825,3.1032753977105624e-06
37.233082706766915,1.3989968052909349e-06
37.43107769423559,1.8182316116009142e-06
37.62907268170426,4.283584688239044e-06
37.82706766917293,1.3890837497274914e-06
38.0250626566416,3.9344571271970235e-06
38.22305764411028,1.9321050244164735e-06
38.421052631578945,2.2397805000161547e-06
38.61904761904762,2.160291851816084e-06
38.81704260651629,3.0301783512140505e-06
39.01503759398496,3.4293025107412863e-06
39.21303258145363,1.3384617652567112e-06
39.4110275689223,1.4684561869082214e-06
39.609022556390975,2.584681984487854e-06
39.807017543859644,3.3086340157659264e-06
40.00501253132832,3.6225600180050118e-06
40.20300751879699,1.4995367224257707e-06
40.40100250626566,4.5246382736578575e-06
40.59899749373433,2.1747617620522385e-06
40.796992481203006,2.317565452239799e-06
40.994987468671674,2.6197550117444656e-06
41.19298245614035,1.7898379433473653e-06
41.39097744360902,2.0833810488836384e-06
41.58897243107769,3.42703962236333e-06
41.78696741854636,1.9903347019659024e-06
41.984962406015036,3.1641241098009302e-06
42.182957393483704,2.2111173688753143e-06
42.38095238095238,2.693517880199954e-06
42.57894736842105,2.6473630923484154e-06
42.77694235588972,1.8084678188652004e-06
42.97493734335839,2.806532069814994e-06
43.17293233082707,2.701838235779408e-06
43.370927318295735,3.405351199723687e-06
43.56892230576441,3.3804271521909624e-06
43.76691729323308,1.9363377542325367e-06
43.96491228070175,2.5467742861115716e-06
44.16290726817042,3.220594662856068e-06
44.3609022556391,1.135699689737901e-06
44.558897243107765,4.164102051579883e-06
44.75689223057644,2.4937392616304665e-06
44.95488721804511,3.336427191478248e-06
45.152882205513784,3.2335450025629805e-06
45.35087719298245,1.3979087884813206e-06
45.54887218045113,1.8663859407106287e-06
45.746867167919795,4.2053071689493045e-06
45.94486215538847,1.2917113769168905e-06
46.14285714285714,4.165130488188219e-06
46.340852130325814,2.00766186680128e-06
46.53884711779448,2.2399567843029677e-06
46.73684210526316,2.069843971948425e-06
46.934837092731826,2.6980123692028522e-06
47.1328320802005,3.1595565596194706e-06
47.33082706766917,1.2524506215373562e-06
47.528822055137844,1.3926267972104186e-06
47.72681704260651,2.610249493821013e-06
47.92481203007519,3.0350493361320994e-06
48.122807017543856,3.4082632010792457e-06
48.32080200501253,1.3964009518219778e-06
48.5187969924812,4.746963981607402e-06
48.716791979949875,2.2794309635069428e-06
48.91478696741854,2.4197202069744815e-06
49.11278195488722,2.7119709943622405e-06
49.310776942355886,1.6653087741683925e-06
49.50877192982456,2.004373832444779e-06
49.70676691729323,3.8047174313010054e-06
49.904761904761905,1.8042874793675575e-06
50.10275689223057,3.3015099946717e-06
50.30075187969925,2.115235917969802e-06
50.49874686716792,2.5789033936628553e-06
50.69674185463659,2.5996935523942457e-06
50.89473684210526,1.907899359558999e-06
51.092731829573935,2.5995577677183317e-06
51.290726817042604,2.6357722634079066e-06
51.48872180451128,3.106888074035989e-06
51.68671679197995,3.2877367026275225e-06
51.884711779448615,2.0634640865157014e-06
52.08270676691729,2.695739435673164e-06
52.28070175438596,3.043762000064787e-06
52.478696741854634,1.2482574763439457e-06
52.6766917293233,3.875334550710354e-06
52.87468671679198,2.6064823889494837e-06
53.072681704260646,3.5239908564894105e-06
53.27067669172932,3.3805010499417685e-06
53.46867167919799,1.4633190319508825e-06
53.666666666666664,1.959656210346104e-06
53.86466165413533,4.023573947368045e-06
54.06265664160401,1.2060260080421853e-06
54.260651629072676,4.33962729305921e-06
54.45864661654135,2.0997627739000713e-06
54.65664160401002,2.384563149436901e-06
54.854636591478695,1.933156894047673e-06
55.05263157894736,2.392787072288013e-06
55.25062656641604,2.857917939677179e-06
55.448621553884706,1.193101318209573e-06
55.64661654135338,1.3601207529182513e-06
55.84461152882205,2.545611430888605e-06
56.042606516290725,2.671359266721063e-06
56.24060150375939,3.163600676183592e-06
56.43859649122807,1.3072128101173459e-06
56.63659147869674,4.865648326212855e-06
56.83458646616541,2.3743988636861817e-06
57.03258145363408,2.6375941996122233e-06
57.230576441102755,2.8509200295637405e-06
57.42857142857142,1.5637802951219284e-06
57.6265664160401,1.926455626277392e-06
57.82456140350877,4.138269876216567e-06
58.02255639097744,1.6725786180221063e-06
58.22055137844611,3.5366068215951645e-06
58.418546365914786,2.0214559901059107e-06
58.616541353383454,2.47301631010608e-06
58.81453634085213,2.5457031454682626e-06
59.0125313283208,1.9820669536859475e-06
59.21052631578947,2.441192151148093e-06
59.40852130325814,2.658066767496343e-06
59.606516290726816,2.799537177394557e-06
59.804511278195484,3.20642914176835e-06
60.00250626566416,2.183029047935186e-06
60.20050125313283,2.7894332588587704e-06
60.3984962406015,2.9191211250262902e-06
60.59649122807017,1.3863434119136015e-06
60.794486215538846,3.5937658032218455e-06
60.992481203007515,2.6702526261837866e-06
61.19047619047619,3.6355176678283067e-06
61.38847117794486,3.4529543676904767e-06
61.58646616541353,1.5508880415511065e-06
61.7844611528822,2.101426910862266e-06
61.98245614035088,3.828671150745247e-06
62.180451127819545,1.1446968727554965e-06
62.37844611528822,4.433113433210761e-06
62.57644110275689,2.1929163841778082e-06
62.774436090225564,2.602671953318028e-06
62.97243107769423,1.811008810099629e-06
63.17042606516291,2.157190500731594e-06
63.368421052631575,2.5723906181714553e-06
63.56641604010025,1.1486864451424834e-06
63.76441102756892,1.4348199275661212e-06
63.962406015037594,2.400359032893018e-06
64.16040100250626,2.318497407918355e-06
64.35839598997494,2.8689341789739637e-06
64.55639097744361,1.2319562270402092e-06
64.75438596491227,4.9284943986467754e-06
64.95238095238095,2.4803719144393505e-06
65.15037593984962,2.883103398840904e-06
65.34837092731829,3.015160529265669e-06
65.54636591478696,1.4823042068774378e-06
65.74436090225564,1.8869187839208677e-06
65.94235588972431,4.375390751716788e-06
66.14035087719297,1.5650692516414136e-06
66.33834586466165,3.775982346602709e-06
66.53634085213032,1.980030466176798e-06
66.734335839599,2.394661197335451e-06
66.93233082706766,2.531109176548249e-06
67.13032581453633,1.977226268304528e-06
67.32832080200501,2.2868976445820793e-06
67.52631578947368,2.8160395581503593e-06
67.72431077694235,2.4798499499831475e-06
67.92230576441102,3.1597412514886828e-06
68.1203007518797,2.2557301553757515e-06
68.31829573934837,2.7899604572714097e-06
68.51629072681703,2.7918031809160485e-06
68.71428571428571,1.5290487664992753e-06
68.91228070175438,3.2924023519904904e-06
69.11027568922306,2.728823519904918e-06
69.30827067669172,3.6904276530389323e-06
69.5062656641604,3.4448847230499898e-06
69.70426065162907,1.6715273610156996e-06
69.90225563909775,2.247766617055919e-06
70.1002506265664,3.6115497716519662e-06
70.29824561403508,1.0957360822139793e-06
70.49624060150376,4.4584382961463855e-06
70.69423558897243,2.2994406295882943e-06
70.8922305764411,2.842171840458562e-06
71.09022556390977,1.7211941971287157e-06
71.28822055137844,2.0275856192721787e-06
71.48621553884712,2.283691679636019e-06
71.68421052631578,1.1776496137354677e-06
71.88220551378446,1.574964607403855e-06
72.08020050125313,2.2471919040158837e-06
72.2781954887218,2.0368998163364983e-06
72.47619047619047,2.5578107381661918e-06
72.67418546365914,1.1942666373149615e-06
72.87218045112782,4.847115604604369e-06
73.0701754385965,2.569734043730178e-06
73.26817042606515,3.1500024983909814e-06
73.46616541353383,3.1583217945296933e-06
73.6641604010025,1.4354951355226353e-06
73.86215538847118,1.8743924803533996e-06
74.06015037593984,4.452165038349404e-06
74.25814536340852,1.4569364846743284e-06
74.45614035087719,4.03394178458983e-06
74.65413533834587,2.0017532739927936e-06
74.85213032581453,2.3197921635579083e-06
75.0501253132832,2.5529867006522547e-06
75.24812030075188,1.8863771447911209e-06
75.44611528822055,2.164745153524667e-06
75.64411027568921,3.096027817464787e-06
75.84210526315789,2.1792615146116666e-06
76.04010025062657,3.107892658415264e-06
76.23809523809524,2.2615372246308013e-06
76.4360902255639,2.7513078364257678e-06
76.63408521303258,2.6965183627483424e-06
76.83208020050125,1.680946506110476e-06
77.03007518796991,2.9993682281981638e-06
77.22807017543859,2.7215331903743763e-06
77.42606516290726,3.565679342197073e-06
77.62406015037594,3.4177988172333766e-06
77.8220551378446,1.8023481366761961e-06
78.02005012531328,2.3954550211223793e-06
78.21804511278195,3.371459391784152e-06
78.41604010025063,1.076615718984169e-06
78.61403508771929,4.317049108501662e-06
78.81203007518796,2.383625855940258e-06
79.01002506265664,3.1099691656144086e-06
79.20802005012531,3.081230564779644e-06
79.40601503759397,1.382110197407653e-06
79.60401002506265,1.7994139621530304e-06
79.80200501253132,1.7291374228893256e-06
80.0,2.3791647212610605e-06
