g0,eta,w,kappa,gamma,gamma_phi,coupling,phi
1,1,-0.09628992207066009,0.1,0,0.01,exp,0
1,1,-0.09768542818762617,0.1,0,0.01,exp,0
1,1,-0.09908093430459226,0.1,0,0.01,exp,0
1,1,-0.10047644042155834,0.1,0,0.01,exp,0
1,1,-0.10187194653852444,0.1,0,0.01,exp,0
1,1,-0.10326745265549053,0.1,0,0.01,exp,0
1,1,-0.10466295877245661,0.1,0,0.01,exp,0
1,1,-0.10605846488942271,0.1,0,0.01,exp,0
1,1,-0.10745397100638879,0.1,0,0.01,exp,0
1,1,-0.10884947712335488,0.1,0,0.01,exp,0
1,1,-0.11024498324032096,0.1,0,0.01,exp,0
1,1,-0.11164048935728706,0.1,0,0.01,exp,0
1,1,-0.11303599547425315,0.1,0,0.01,exp,0
1,1,-0.11443150159121923,0.1,0,0.01,exp,0
1,1,-0.11582700770818533,0.1,0,0.01,exp,0
1,1,-0.1172225138251514,0.1,0,0.01,exp,0
1,1,-0.1186180199421175,0.1,0,0.01,exp,0
1,1,-0.12001352605908358,0.1,0,0.01,exp,0
1,1,-0.12140903217604967,0.1,0,0.01,exp,0
1,1,-0.12280453829301577,0.1,0,0.01,exp,0
1,1,-0.12420004440998185,0.1,0,0.01,exp,0
1,1,-0.12559555052694793,0.1,0,0.01,exp,0
1,1,-0.12699105664391402,0.1,0,0.01,exp,0
1,1,-0.12838656276088012,0.1,0,0.01,exp,0
1,1,-0.1297820688778462,0.1,0,0.01,exp,0
1,1,-0.13117757499481228,0.1,0,0.01,exp,0
1,1,-0.13257308111177837,0.1,0,0.01,exp,0
1,1,-0.13396858722874447,0.1,0,0.01,exp,0
1,1,-0.13536409334571056,0.1,0,0.01,exp,0
1,1,-0.13675959946267666,0.1,0,0.01,exp,0
1,1,-0.13815510557964272,0.1,0,0.01,exp,0
