g0,eta,w,kappa,gamma,gamma_phi,coupling,phi
1,1,0.07108250044485998,0.1,0,0.01,cos,0.7853981633974483
1,1,0.07235183080994675,0.1,0,0.01,cos,0.7853981633974483
1,1,0.07362116117503353,0.1,0,0.01,cos,0.7853981633974483
1,1,0.07489049154012033,0.1,0,0.01,cos,0.7853981633974483
1,1,0.0761598219052071,0.1,0,0.01,cos,0.7853981633974483
1,1,0.0774291522702939,0.1,0,0.01,cos,0.7853981633974483
1,1,0.07869848263538068,0.1,0,0.01,cos,0.7853981633974483
1,1,0.07996781300046747,0.1,0,0.01,cos,0.7853981633974483
1,1,0.08123714336555425,0.1,0,0.01,cos,0.7853981633974483
1,1,0.08250647373064103,0.1,0,0.01,cos,0.7853981633974483
1,1,0.08377580409572782,0.1,0,0.01,cos,0.7853981633974483
1,1,0.0850451344608146,0.1,0,0.01,cos,0.7853981633974483
1,1,0.0863144648259014,0.1,0,0.01,cos,0.7853981633974483
1,1,0.08758379519098818,0.1,0,0.01,cos,0.7853981633974483
1,1,0.08885312555607497,0.1,0,0.01,cos,0.7853981633974483
1,1,0.09012245592116175,0.1,0,0.01,cos,0.7853981633974483
1,1,0.09139178628624853,0.1,0,0.01,cos,0.7853981633974483
1,1,0.09266111665133532,0.1,0,0.01,cos,0.7853981633974483
1,1,0.0939304470164221,0.1,0,0.01,cos,0.7853981633974483
1,1,0.0951997773815089,0.1,0,0.01,cos,0.7853981633974483
1,1,0.09646910774659567,0.1,0,0.01,cos,0.7853981633974483
1,1,0.09773843811168245,0.1,0,0.01,cos,0.7853981633974483
1,1,0.09900776847676925,0.1,0,0.01,cos,0.7853981633974483
1,1,0.10027709884185602,0.1,0,0.01,cos,0.7853981633974483
1,1,0.10154642920694282,0.1,0,0.01,cos,0.7853981633974483
1,1,0.1028157595720296,0.1,0,0.01,cos,0.7853981633974483
1,1,0.10408508993711639,0.1,0,0.01,cos,0.7853981633974483
1,1,0.10535442030220317,0.1,0,0.01,cos,0.7853981633974483
1,1,0.10662375066728995,0.1,0,0.01,cos,0.7853981633974483
1,1,0.10789308103237674,0.1,0,0.01,cos,0.7853981633974483
1,1,0.10916241139746352,0.1,0,0.01,cos,0.7853981633974483
1,1,0.11043174176255031,0.1,0,0.01,cos,0.7853981633974483
1,1,0.1117010721276371,0.1,0,0.01,cos,0.7853981633974483
1,1,0.11297040249272389,0.1,0,0.01,cos,0.7853981633974483
1,1,0.11423973285781067,0.1,0,0.01,cos,0.7853981633974483
1,1,0.11550906322289745,0.1,0,0.01,cos,0.7853981633974483
1,1,0.11677839358798424,0.1,0,0.01,cos,0.7853981633974483
1,1,0.11804772395307102,0.1,0,0.01,cos,0.7853981633974483
1,1,0.11931705431815781,0.1,0,0.01,cos,0.7853981633974483
1,1,0.12058638468324459,0.1,0,0.01,cos,0.7853981633974483
1,1,0.12185571504833137,0.1,0,0.01,cos,0.7853981633974483
1,1,0.12312504541341816,0.1,0,0.01,cos,0.7853981633974483
1,1,0.12439437577850494,0.1,0,0.01,cos,0.7853981633974483
1,1,0.12566370614359174,0.1,0,0.01,cos,0.7853981633974483
