g0,eta,w,kappa,gamma,gamma_phi,coupling,phi
1,1,0.008261754273340763,0.1,0,0.01,exp,0
1,1,0.008401784006787216,0.1,0,0.01,exp,0
1,1,0.008541813740233668,0.1,0,0.01,exp,0
1,1,0.008681843473680123,0.1,0,0.01,exp,0
1,1,0.008821873207126577,0.1,0,0.01,exp,0
1,1,0.00896190294057303,0.1,0,0.01,exp,0
1,1,0.009101932674019483,0.1,0,0.01,exp,0
1,1,0.009241962407465937,0.1,0,0.01,exp,0
1,1,0.009381992140912392,0.1,0,0.01,exp,0
1,1,0.009522021874358844,0.1,0,0.01,exp,0
1,1,0.009662051607805297,0.1,0,0.01,exp,0
1,1,0.009802081341251751,0.1,0,0.01,exp,0
1,1,0.009942111074698206,0.1,0,0.01,exp,0
1,1,0.010082140808144659,0.1,0,0.01,exp,0
1,1,0.010222170541591111,0.1,0,0.01,exp,0
1,1,0.010362200275037566,0.1,0,0.01,exp,0
1,1,0.01050223000848402,0.1,0,0.01,exp,0
1,1,0.010642259741930473,0.1,0,0.01,exp,0
1,1,0.010782289475376926,0.1,0,0.01,exp,0
1,1,0.01092231920882338,0.1,0,0.01,exp,0
1,1,0.011062348942269835,0.1,0,0.01,exp,0
1,1,0.011202378675716287,0.1,0,0.01,exp,0
1,1,0.01134240840916274,0.1,0,0.01,exp,0
1,1,0.011482438142609195,0.1,0,0.01,exp,0
1,1,0.011622467876055649,0.1,0,0.01,exp,0
1,1,0.011762497609502102,0.1,0,0.01,exp,0
1,1,0.011902527342948555,0.1,0,0.01,exp,0
1,1,0.012042557076395009,0.1,0,0.01,exp,0
1,1,0.012182586809841463,0.1,0,0.01,exp,0
1,1,0.012322616543287916,0.1,0,0.01,exp,0
1,1,0.012462646276734369,0.1,0,0.01,exp,0
1,1,0.012602676010180823,0.1,0,0.01,exp,0
1,1,0.012742705743627278,0.1,0,0.01,exp,0
1,1,0.01288273547707373,0.1,0,0.01,exp,0
1,1,0.013022765210520183,0.1,0,0.01,exp,0
1,1,0.013162794943966638,0.1,0,0.01,exp,0
1,1,0.013302824677413092,0.1,0,0.01,exp,0
1,1,0.013442854410859545,0.1,0,0.01,exp,0
1,1,0.013582884144305998,0.1,0,0.01,exp,0
1,1,0.013722913877752452,0.1,0,0.01,exp,0
1,1,0.013862943611198907,0.1,0,0.01,exp,0
